# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
792 ; 0 ; 0 ; 0 ; [0.29962672288332848] ; [0.26250472149329074]
792 ; 0 ; 2 ; 0 ; [-0.079842622092966026] ; [0.015560948686420033]
792 ; 0 ; 3 ; 0 ; [0.28443355095576783] ; [0.17231203091007261]
792 ; 0 ; 3 ; 1 ; [1.9350059363981471] ; [0.27729208384084247]
792 ; 0 ; 3 ; 2 ; [0.3149500378979958] ; [0.81694548646166898]
792 ; 0 ; 3 ; 6 ; [1.2726993672444074] ; [1.264201758973742]
792 ; 0 ; 3 ; 7 ; [0.56012490895443234] ; [2.2349150123431856]
792 ; 0 ; 3 ; 8 ; [1.319025392616179] ; [0.76865346781243693]
792 ; 0 ; 3 ; 20 ; [0.90514691980390882] ; [0.55493477321375673]
792 ; 0 ; 3 ; 22 ; [0.69205411091278557] ; [0.650797124530472]
792 ; 0 ; 4 ; 1 ; [1.7259381157825899] ; [2.0916037360825888]
792 ; 0 ; 4 ; 3 ; [1.4562251099235302] ; [2.0166790992434951]
792 ; 0 ; 4 ; 4 ; [1.6274416144955905] ; [1.3856023500365355]
792 ; 0 ; 4 ; 5 ; [1.6567658303149109] ; [1.8355426789555696]
792 ; 0 ; 4 ; 6 ; [1.6362507264284287] ; [2.4152316622294845]
792 ; 0 ; 4 ; 7 ; [1.451349703758857] ; [1.9760200992610331]
792 ; 0 ; 4 ; 12 ; [1.0937429665115621] ; [2.2760950329117207]
792 ; 0 ; 4 ; 13 ; [1.7212219732041447] ; [1.4582775338738851]
792 ; 0 ; 5 ; 1 ; [1.2419428894934379] ; [4.2585853772326905]
792 ; 0 ; 5 ; 4 ; [0.39164225201184372] ; [0.96508208112416238]
792 ; 0 ; 6 ; 0 ; [0.27776123081873394] ; [0.25211509687691053]
792 ; 0 ; 6 ; 2 ; [0.73158942630316481] ; [0.57153412675878545]
792 ; 0 ; 6 ; 3 ; [1.7051003899258914] ; [3.1606784215729724]
792 ; 0 ; 6 ; 5 ; [1.887871978550502] ; [0.79571232350297771]
792 ; 0 ; 6 ; 6 ; [0.54709500606505135] ; [0.67923128477395911]
792 ; 0 ; 6 ; 11 ; [1.6525526957256242] ; [0.43486542362515773]
792 ; 0 ; 6 ; 13 ; [1.8031035168819129] ; [0.54191950634234864]
792 ; 0 ; 6 ; 14 ; [1.7151561902621504] ; [1.5545472036819652]
792 ; 0 ; 6 ; 16 ; [1.7837856606772846] ; [1.4390068924215129]
792 ; 0 ; 6 ; 17 ; [0.93671945244195098] ; [6.8896390835804606]
792 ; 0 ; 6 ; 20 ; [0.631123108231601] ; [1.680962345715225]
792 ; 0 ; 6 ; 24 ; [1.6565729977799244] ; [1.7160068079807365]
792 ; 0 ; 6 ; 25 ; [1.4033379285149503] ; [1.5242613272447507]
792 ; 0 ; 6 ; 26 ; [0.62167061700697379] ; [2.1760784510986206]
792 ; 0 ; 6 ; 28 ; [1.7357009181580478] ; [2.0608802742458918]
792 ; 0 ; 6 ; 29 ; [1.5522773713843492] ; [0.99499214875753794]
792 ; 0 ; 6 ; 34 ; [1.5156564390579352] ; [0.78564901645485086]
792 ; 0 ; 6 ; 35 ; [1.4385552808381679] ; [1.7992059554991051]
792 ; 0 ; 7 ; 0 ; [0.45718192417510445] ; [0.58513512329733375]
792 ; 0 ; 8 ; 0 ; [0.099961478848484581, 0.1373721887230876, 0.23086194353571948, 0.45033562403293265] ; [0.12918171814512566, 0.16463783780236357, 0.20877568763227294, 0.18843864757992776]
792 ; 0 ; 8 ; 1 ; [0.22639636436532357] ; [0.022964136445319545]
792 ; 0 ; 9 ; 0 ; [0.51540833314389456] ; [0.078291244189206327]
792 ; 0 ; 9 ; 1 ; [1.0984670148966691] ; [0.75415459395163675]
