# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 5 ; 0 ; 0 ; [0.9114388920331018] ; [0.35412664321305837]
998 ; 5 ; 0 ; 6 ; [-0.0016267131933371277] ; [4.597351229903988]
998 ; 5 ; 0 ; 9 ; [1.7788190576605722] ; [1.2259198808196357]
998 ; 5 ; 0 ; 11 ; [0.19080318090232914] ; [0.76706090424287621]
998 ; 5 ; 0 ; 13 ; [0.46167615911211718] ; [1.5013379695243156]
998 ; 5 ; 0 ; 18 ; [1.5958391321865935] ; [0.92436893334768799]
998 ; 5 ; 0 ; 23 ; [1.6553915276218787] ; [2.3999976057852801]
998 ; 5 ; 0 ; 24 ; [0.002453171183977382] ; [0.37424324105373591]
998 ; 5 ; 0 ; 31 ; [19.603922874248685] ; [1.1137810577254557]
998 ; 5 ; 0 ; 32 ; [0.32888647425441997] ; [0.37038693855505339]
998 ; 5 ; 0 ; 34 ; [3.9392725978392265] ; [0.84099663979853301]
998 ; 5 ; 1 ; 0 ; [0.12073022545386382] ; [0.13073036533693067]
998 ; 5 ; 1 ; 1 ; [0.71088499605737876] ; [1.9622083012707334]
998 ; 5 ; 1 ; 3 ; [1.647179687220661] ; [0.72228255766620919]
998 ; 5 ; 2 ; 0 ; [0.55056175726560841, 0.18336777547173821, 0.15277543100096469] ; [0.45299657109020841, 0.17240644998124027, 0.15065718499797351]
998 ; 5 ; 2 ; 16 ; [1.8747381643005718] ; [1.3523759939294737]
998 ; 5 ; 3 ; 0 ; [0.13225683545852451, 0.071295925849191186] ; [0.092841987434544318, 0.2017855107568633]
998 ; 5 ; 3 ; 1 ; [0.19857025546638957, 0.13819390201654749, 0.20322190665357398] ; [0.13983455352821245, 0.17686794893781319, 0.3307305452225166]
998 ; 5 ; 4 ; 1 ; [0.27191542956558101, 0.1143497698284011, 0.12506374606979237] ; [0.35238921678341212, 0.66834959083769552, 0.1965148216478301]
998 ; 5 ; 4 ; 9 ; [0.13141846062891493] ; [1.3954645131689425]
998 ; 5 ; 5 ; 10 ; [1.3783508579269936] ; [1.8112978037981555]
998 ; 5 ; 5 ; 14 ; [0.018950934586540336] ; [0.33737744904372308]
998 ; 5 ; 5 ; 16 ; [1.0349346286057777] ; [1.1292432409997812]
998 ; 5 ; 5 ; 19 ; [0.35887017490036199] ; [0.53371832528079166]
998 ; 5 ; 5 ; 21 ; [1.5941595806908795] ; [1.2100911119098159]
998 ; 5 ; 5 ; 26 ; [0.29852703886294218] ; [1.5272232880454559]
998 ; 5 ; 5 ; 29 ; [1.9331817299202609] ; [1.5942086103937441]
998 ; 5 ; 6 ; 0 ; [0.051759790368203509, 0.17220110651331447, 0.023783059751165993] ; [0.26132129424625022, 0.21836083375261253, 0.16381492403076628]
998 ; 5 ; 7 ; 0 ; [0.13005894899641091, 0.13283325983564387, 0.2740939647805225] ; [0.38827496844927023, 0.19190102106920282, 0.14891805473506198]
998 ; 5 ; 7 ; 1 ; [0.95955893815614191] ; [0.69714774497847809]
998 ; 5 ; 8 ; 0 ; [0.17010629316914422] ; [0.034013475603477304]
998 ; 5 ; 8 ; 2 ; [0.28115352990702408] ; [0.037908604963567766]
998 ; 5 ; 8 ; 3 ; [0.13721396204393863] ; [0.29038694192462705]
998 ; 5 ; 9 ; 0 ; [0.1310696969293508, -0.0032464157742901644, 0.068439474662555844] ; [0.26657849231191522, 0.039140317038125157, 0.13325270096896843]
998 ; 5 ; 9 ; 1 ; [0.026396726242135255] ; [0.02067719345393677]
998 ; 5 ; 10 ; 0 ; [0.078900962903200256, 0.072927936641890026] ; [0.038763709230398381, 0.065311489233939285]
998 ; 5 ; 11 ; 6 ; [2.2865354758882837] ; [0.60436553609547261]
998 ; 5 ; 11 ; 12 ; [0.51233152998639586] ; [2.1303023264934215]
998 ; 5 ; 12 ; 2 ; [0.0088476443849754335, 0.011179687463630404, 0.016032464965627911, 0.47724897681035106] ; [0.070701485984915713, 0.035484767709482889, 0.14145163579762202, 0.60364842543798602]
998 ; 5 ; 13 ; 1 ; [0.95813037402343548] ; [1.3433578331046629]
998 ; 5 ; 13 ; 2 ; [0.85621224344304281] ; [1.4187568531036789]
998 ; 5 ; 13 ; 3 ; [0.37160945173707005] ; [0.098241830028738319]
998 ; 5 ; 13 ; 4 ; [0.3867237022867383] ; [1.1346298591522792]
998 ; 5 ; 13 ; 5 ; [3.2049708530044811] ; [0.91841637941684851]
998 ; 5 ; 13 ; 9 ; [1.1469232337283704] ; [1.4104465441500749]
998 ; 5 ; 13 ; 11 ; [0.40597626355684091] ; [0.71607531247400713]
998 ; 5 ; 13 ; 12 ; [0.81402375370350732] ; [1.7889537991654905]
998 ; 5 ; 13 ; 13 ; [1.0952360952331908] ; [0.66630014052787689]
998 ; 5 ; 13 ; 14 ; [0.3381833784044716] ; [0.31636099583211841]
998 ; 5 ; 13 ; 16 ; [0.41846613884821016] ; [0.87729004886990136]
998 ; 5 ; 13 ; 20 ; [1.9181230250624981] ; [0.65866620769000361]
998 ; 5 ; 13 ; 23 ; [0.42444246380357503] ; [3.3697859241136534]
998 ; 5 ; 13 ; 27 ; [0.92398396867038912] ; [2.391236779472071]
998 ; 5 ; 13 ; 28 ; [0.72725216367400725] ; [1.1896757869938399]
998 ; 5 ; 13 ; 40 ; [0.12354679894766091] ; [0.48950747647636439]
998 ; 5 ; 13 ; 41 ; [0.18113674326728463] ; [0.67712956222080267]
