# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 31 ; 0 ; 1 ; [0.089247489461390314] ; [0.061875696740085466]
998 ; 31 ; 0 ; 12 ; [0.27905492491007711] ; [0.079988548213080685]
998 ; 31 ; 1 ; 1 ; [0.16938588378159364, 0.036657805281486412] ; [0.10672270852522407, 0.19829887715770411]
998 ; 31 ; 1 ; 6 ; [0.072397119806513394] ; [0.2252126881384757]
998 ; 31 ; 1 ; 8 ; [0.76027894260267337, 0.098528659905964613, 0.0098056157504467587] ; [0.73251136974299447, 0.26013224796210399, 0.24658228352324421]
998 ; 31 ; 1 ; 9 ; [2.3556541855183037] ; [2.3417717230823043]
998 ; 31 ; 2 ; 0 ; [0.32449934540176234, 0.23753746573033696, 0.20532218171133826] ; [0.051133329654331698, 0.038613177567914263, 0.055352629433785959]
998 ; 31 ; 2 ; 11 ; [0.23134249273027691] ; [0.18807238439454929]
998 ; 31 ; 3 ; 1 ; [2.0160514831500134] ; [2.1194019794592376]
998 ; 31 ; 3 ; 3 ; [1.4461529262426227] ; [1.0705165497194979]
998 ; 31 ; 3 ; 8 ; [1.7891223763779347] ; [1.0168952626263437]
998 ; 31 ; 3 ; 11 ; [2.0041022011790277] ; [2.6599302753956593]
998 ; 31 ; 3 ; 13 ; [1.9491068090703407] ; [1.4970238788788224]
998 ; 31 ; 3 ; 15 ; [1.4879077587817748] ; [1.0563192098632648]
998 ; 31 ; 3 ; 16 ; [0.36604819216983214] ; [3.5037919176318568]
998 ; 31 ; 3 ; 17 ; [2.0114566800014129] ; [2.1143353270239311]
998 ; 31 ; 3 ; 18 ; [3.4674507687581011] ; [2.1053426914976821]
998 ; 31 ; 3 ; 19 ; [0.056439948709330133] ; [2.2031169414823344]
998 ; 31 ; 3 ; 22 ; [0.90606131474909679] ; [6.5519221855040364]
998 ; 31 ; 3 ; 25 ; [0.90574240790903138] ; [1.3671135443839342]
998 ; 31 ; 3 ; 27 ; [0.045753307361581133] ; [1.8867382576073148]
998 ; 31 ; 4 ; 0 ; [0.0057122461087253792, -0.021477366263457271, -0.011067308561443258] ; [0.09828981970450032, 0.035255734163475418, 0.26848825457861286]
998 ; 31 ; 4 ; 5 ; [1.4204615109443239] ; [0.14421504068392596]
998 ; 31 ; 4 ; 6 ; [0.54825306863789369] ; [0.4077024855976546]
998 ; 31 ; 5 ; 0 ; [0.35836269079890926] ; [0.67808483277742493]
998 ; 31 ; 5 ; 1 ; [0.43571144390263111, 0.095870541904705772] ; [0.76260478265149456, 1.3046951177982582]
998 ; 31 ; 5 ; 2 ; [1.2147159129082099] ; [1.0907458861286499]
998 ; 31 ; 5 ; 6 ; [0.17695110612568049] ; [4.7967470878123422]
998 ; 31 ; 5 ; 9 ; [1.1431223750242276] ; [0.53320212857881344]
998 ; 31 ; 5 ; 10 ; [2.563946018144982] ; [1.4773032762231351]
998 ; 31 ; 5 ; 11 ; [2.893611625933922] ; [0.19629471221448655]
998 ; 31 ; 5 ; 19 ; [2.4649276341012438] ; [3.7755248722683694]
998 ; 31 ; 5 ; 21 ; [2.159359526191273] ; [1.0696120041324593]
998 ; 31 ; 5 ; 22 ; [1.4721073204709398] ; [1.9017065056662494]
998 ; 31 ; 6 ; 0 ; [0.075090828589805564] ; [0.33111846873875195]
998 ; 31 ; 6 ; 7 ; [11.798515677599228] ; [3.1372551096391734]
998 ; 31 ; 6 ; 9 ; [3.1710020919741981] ; [0.88425090623709413]
998 ; 31 ; 6 ; 10 ; [0.266566404610453] ; [0.056786996962734773]
998 ; 31 ; 6 ; 15 ; [1.3528562231902792] ; [1.1237296650262905]
998 ; 31 ; 6 ; 17 ; [0.49789417372990141] ; [0.42535569856684774]
998 ; 31 ; 7 ; 0 ; [0.1667250027124203, 0.22000377177538899, 0.73187435799963907] ; [0.14726646622020501, 0.09992149232085408, 0.21344859452795184]
998 ; 31 ; 7 ; 7 ; [0.90299128991134248] ; [1.4547405434727538]
998 ; 31 ; 7 ; 11 ; [0.86767802413602069] ; [1.5181017471662228]
998 ; 31 ; 7 ; 15 ; [1.3545819612076595, 1.6730361316242854] ; [0.36380287513338283, 0.38195159637153892]
998 ; 31 ; 8 ; 0 ; [0.15424771549511979] ; [0.37923115616044101]
998 ; 31 ; 9 ; 1 ; [1.9136415834898681] ; [0.50692003854094625]
998 ; 31 ; 9 ; 2 ; [0.1012845528547829] ; [0.85147001401390832]
998 ; 31 ; 9 ; 8 ; [0.14140406063256628] ; [0.78156266584395062]
998 ; 31 ; 9 ; 9 ; [1.1863629412515579] ; [1.298398844992505]
998 ; 31 ; 9 ; 12 ; [1.4558881876543357] ; [2.7392790756105247]
998 ; 31 ; 9 ; 18 ; [0.027515874874420893] ; [0.82717994488619984]
998 ; 31 ; 9 ; 19 ; [2.0526315469762477] ; [0.8217043956079888]
998 ; 31 ; 9 ; 20 ; [0.23221911155190719] ; [1.5597147461030008]
998 ; 31 ; 9 ; 25 ; [3.8966000044934122] ; [2.6853964375184556]
998 ; 31 ; 9 ; 26 ; [1.5436436102809026] ; [2.0599785643987336]
998 ; 31 ; 9 ; 27 ; [1.1944735850100265] ; [1.2707992431809649]
998 ; 31 ; 9 ; 29 ; [1.1934611656091128] ; [1.3538680760211865]
998 ; 31 ; 10 ; 0 ; [0.11402661523743898] ; [0.10219700971975641]
998 ; 31 ; 11 ; 1 ; [0.50864781978558138] ; [0.31138595299650829]
998 ; 31 ; 11 ; 3 ; [1.3086384245832767] ; [1.9072781630415661]
998 ; 31 ; 11 ; 11 ; [2.4039829213170751] ; [1.1404691374664662]
998 ; 31 ; 12 ; 1 ; [0.0030537512696080702] ; [1.1729627551221857]
998 ; 31 ; 12 ; 11 ; [0.08577276305486406] ; [1.4050130968602068]
998 ; 31 ; 13 ; 0 ; [0.17517398871169712, 0.049272068944581658] ; [0.36468699429691576, 0.1944862150419755]
998 ; 31 ; 13 ; 2 ; [0.070487249681280048] ; [-0.073444855985273033]
998 ; 31 ; 14 ; 0 ; [2.0813983168964616] ; [0.79028426899619486]
998 ; 31 ; 15 ; 14 ; [0.32961861956400562] ; [0.11682612854555317]
998 ; 31 ; 15 ; 17 ; [0.23011006699090011, 0.21946932538970665, 0.48821028983667841] ; [0.40572039343568878, 0.16500217471868164, 0.56028521821370192]
998 ; 31 ; 16 ; 0 ; [0.17179504712429844] ; [0.35489263958329792]
998 ; 31 ; 16 ; 3 ; [0.27265465392607141] ; [2.1406968591149411]
998 ; 31 ; 16 ; 4 ; [6.8494925325356926] ; [1.480949552016837]
998 ; 31 ; 16 ; 5 ; [0.80310138611251369] ; [2.3661883912756969]
998 ; 31 ; 17 ; 1 ; [0.94497858189418171] ; [0.48179307311431685]
998 ; 31 ; 17 ; 2 ; [3.3484619482227154] ; [3.6191089384493762]
998 ; 31 ; 17 ; 3 ; [1.6253680241208743] ; [1.0353146710933587]
998 ; 31 ; 17 ; 6 ; [0.85442557544079545] ; [0.45884343582221832]
998 ; 31 ; 17 ; 8 ; [1.223658159173999] ; [1.0375328819344174]
998 ; 31 ; 17 ; 11 ; [0.84961394899612408] ; [0.17779794514285607]
998 ; 31 ; 17 ; 13 ; [2.21512378819157] ; [1.1855850619458934]
998 ; 31 ; 17 ; 16 ; [1.7622811606351243] ; [0.68119092412961979]
998 ; 31 ; 17 ; 21 ; [2.2529115854617618] ; [1.0455628426012118]
998 ; 31 ; 17 ; 29 ; [1.76043436473001] ; [0.84272754291659657]
998 ; 31 ; 17 ; 30 ; [3.7629370857486197] ; [0.54427903269559941]
998 ; 31 ; 17 ; 32 ; [1.8624814125417115] ; [1.6723858291623013]
998 ; 31 ; 17 ; 36 ; [1.3026259448960145] ; [1.4679063046197935]
998 ; 31 ; 17 ; 37 ; [1.4939139055613235] ; [2.7991660021124836]
998 ; 31 ; 17 ; 38 ; [11.706489870750024] ; [2.7598997747723146]
998 ; 31 ; 18 ; 3 ; [3.9073593924540613] ; [0.10352557088876249]
998 ; 31 ; 18 ; 4 ; [0.48503735380883495] ; [0.47088524130413723]
998 ; 31 ; 18 ; 11 ; [0.14009276085163896] ; [0.24615696715784463]
998 ; 31 ; 19 ; 0 ; [0.44668206478539069, 0.11675099083516212, 0.054349283567682739] ; [0.23566259036245857, 0.37999609866187106, 0.14714875204255501]
998 ; 31 ; 20 ; 0 ; [0.10698810742769099] ; [0.083871558788923717]
998 ; 31 ; 20 ; 15 ; [0.10267250032508154] ; [0.32965414743534582]
998 ; 31 ; 20 ; 18 ; [1.8336969336832352] ; [1.2716026098032702]
998 ; 31 ; 21 ; 8 ; [0.61490622089353997] ; [0.46500020723890007]
998 ; 31 ; 21 ; 12 ; [0.25872375096058181] ; [1.1630394582354664]
998 ; 31 ; 21 ; 14 ; [0.23144913939831119] ; [0.8549090798460135]
998 ; 31 ; 22 ; 0 ; [1.3943559324053094] ; [2.7847386128077676]
998 ; 31 ; 22 ; 1 ; [0.47130196129369117] ; [0.71236230372630005]
998 ; 31 ; 22 ; 8 ; [0.17426521190591357] ; [1.1307375172613587]
998 ; 31 ; 22 ; 9 ; [0.051210157468521325] ; [0.28145489793354139]
998 ; 31 ; 22 ; 11 ; [0.038251475653126622] ; [0.59782118597749856]
998 ; 31 ; 22 ; 12 ; [0.032592593789376657] ; [0.5787589833994462]
998 ; 31 ; 23 ; 0 ; [1.0262554417992584] ; [0.13730300947159402]
998 ; 31 ; 23 ; 1 ; [0.16569218593379664] ; [0.20601801177879017]
998 ; 31 ; 24 ; 8 ; [0.5043318436156643] ; [1.685461196337954]
998 ; 31 ; 24 ; 11 ; [0.15871090815886232] ; [-0.025429717002647925]
998 ; 31 ; 24 ; 13 ; [0.067487118765012871] ; [2.5195349581337014]
998 ; 31 ; 24 ; 14 ; [0.23900814973955917] ; [0.19138005270529901]
998 ; 31 ; 24 ; 18 ; [0.39503393602867826] ; [0.55807591387379318]
998 ; 31 ; 25 ; 0 ; [0.31847350364882487] ; [0.084331584970940329]
998 ; 31 ; 25 ; 1 ; [1.0666536691618678] ; [1.2195235811176925]
998 ; 31 ; 25 ; 2 ; [0.32729059724278792] ; [1.1585079214677929]
998 ; 31 ; 25 ; 4 ; [0.8345842371065092] ; [0.80518133258645985]
998 ; 31 ; 25 ; 7 ; [0.3634642433071657] ; [2.7569744315634477]
998 ; 31 ; 25 ; 13 ; [0.033544870068718355] ; [0.91164953915209701]
998 ; 31 ; 26 ; 1 ; [1.2088301478576753] ; [3.4516979099836878]
998 ; 31 ; 26 ; 3 ; [1.6840032247415226] ; [5.0129401011623509]
998 ; 31 ; 26 ; 5 ; [1.1750456918115446] ; [0.37736856023816662]
998 ; 31 ; 26 ; 8 ; [0.03831543422240808] ; [0.66947680599260229]
998 ; 31 ; 26 ; 10 ; [0.038687356998274379] ; [1.2050922616946147]
998 ; 31 ; 26 ; 11 ; [6.8040562729821099] ; [0.50405157639303877]
998 ; 31 ; 27 ; 3 ; [0.090717238223326002] ; [0.17294452764762747]
998 ; 31 ; 27 ; 10 ; [0.11559973906729742] ; [0.60969739499068554]
998 ; 31 ; 28 ; 2 ; [-0.0064179964366464217] ; [0.091212624311973134]
998 ; 31 ; 29 ; 3 ; [0.54329489186460989] ; [0.036653018275078407]
998 ; 31 ; 29 ; 7 ; [0.51048349956718175, 0.64370372516687613] ; [1.0057313035713236, 0.25220897040693019]
998 ; 31 ; 30 ; 0 ; [0.28749280766949203] ; [0.10607990897586016]
998 ; 31 ; 30 ; 2 ; [0.041999514779328749] ; [0.078848306390216658]
998 ; 31 ; 30 ; 11 ; [0.50049744697838572] ; [0.1230701058973083]
998 ; 31 ; 30 ; 13 ; [1.9365189440101096] ; [0.40286990928475885]
998 ; 31 ; 30 ; 14 ; [4.3026336992517864] ; [4.5532969655479167]
998 ; 31 ; 31 ; 0 ; [0.2122637251296749] ; [0.33842247035241418]
998 ; 31 ; 31 ; 3 ; [0.36149329470495439] ; [0.13617265962506409]
998 ; 31 ; 31 ; 6 ; [0.083113489044618516] ; [0.96262157295767559]
998 ; 31 ; 31 ; 7 ; [0.40201655062827213] ; [0.24578091285672024]
998 ; 31 ; 32 ; 1 ; [0.12078494672647574] ; [1.6995101081208763]
998 ; 31 ; 32 ; 3 ; [1.6836401096236042] ; [1.2391405852397837]
998 ; 31 ; 32 ; 6 ; [0.91332417950056499] ; [0.30101108145901967]
998 ; 31 ; 32 ; 12 ; [0.76834042547653714] ; [1.5905322677534588]
998 ; 31 ; 32 ; 15 ; [1.2474990106769954] ; [0.81286790014461729]
998 ; 31 ; 32 ; 18 ; [0.27313486338516085] ; [2.921604694426561]
998 ; 31 ; 32 ; 19 ; [2.4133894361082273] ; [1.2077102108675146]
998 ; 31 ; 32 ; 21 ; [0.48791827595799797] ; [0.93425499737781104]
998 ; 31 ; 32 ; 22 ; [0.27883761882723751] ; [1.587589297495505]
998 ; 31 ; 33 ; 0 ; [0.022146673453859431] ; [0.18750807669070782]
998 ; 31 ; 33 ; 3 ; [0.0555236381661239] ; [0.46409783523919135]
998 ; 31 ; 33 ; 5 ; [0.15130444964962744] ; [0.94183048989358364]
998 ; 31 ; 33 ; 6 ; [0.1455738675199422] ; [0.43487026659529165]
998 ; 31 ; 33 ; 7 ; [0.076717395097779306] ; [0.62143182932311647]
998 ; 31 ; 35 ; 1 ; [0.20568927058311218, 0.23562163894835161, 0.31436129623594306] ; [0.22000839098710384, 0.12911983463260476, 0.17850986464124174]
998 ; 31 ; 36 ; 0 ; [0.055439822992593556, 0.30507256151140622, 0.21638556623881891, 0.19662720573432221] ; [0.16478201328077052, 0.097942255608465936, 0.85831176146194543, 0.15802976859736553]
998 ; 31 ; 36 ; 1 ; [0.58425970969316821] ; [0.34190876881934623]
998 ; 31 ; 36 ; 2 ; [0.015499430896429946] ; [-0.03128171831006403]
998 ; 31 ; 36 ; 3 ; [0.40263006302215865] ; [0.43486386079336303]
998 ; 31 ; 38 ; 0 ; [0.33109836409569521] ; [0.15446203930168045]
998 ; 31 ; 38 ; 5 ; [0.83219721682186742] ; [0.29018344753062753]
998 ; 31 ; 39 ; 0 ; [0.1813476310689344, 0.84589034133577601] ; [0.22422361189739642, 0.24145056665316078]
998 ; 31 ; 39 ; 1 ; [0.73464029129955233] ; [0.21996572323285279]
998 ; 31 ; 39 ; 4 ; [0.58317845555195857] ; [2.1764328284845673]
998 ; 31 ; 39 ; 6 ; [1.1482029258842557] ; [2.357354974440339]
998 ; 31 ; 39 ; 17 ; [0.17304075570765806] ; [1.5743391909447568]
998 ; 31 ; 40 ; 5 ; [0.3784852537894195] ; [0.0019301627419355352]
