# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 35 ; 0 ; 2 ; [2.6857976915732453] ; [0.25133650579802352]
998 ; 35 ; 0 ; 9 ; [0.070373668548878082] ; [0.69553639222244634]
998 ; 35 ; 0 ; 12 ; [1.0854198393592855] ; [2.9663261223006314]
998 ; 35 ; 1 ; 0 ; [1.2527133280544591] ; [0.27146991735246495]
998 ; 35 ; 1 ; 1 ; [0.42844280753086383] ; [0.084484505974763105]
998 ; 35 ; 1 ; 2 ; [0.49151780049167748] ; [0.068976374605715221]
998 ; 35 ; 2 ; 0 ; [0.12939540782534703, 0.0038851921971163723, 0.13113555582851708] ; [0.18095010248047674, 0.084411238118887802, 0.23198557181522511]
998 ; 35 ; 3 ; 2 ; [0.044119496469423813] ; [0.054481193984803403]
998 ; 35 ; 4 ; 1 ; [1.4783546617422652] ; [2.7641329434258091]
998 ; 35 ; 4 ; 2 ; [0.83114566190958594] ; [1.6145066222799871]
998 ; 35 ; 4 ; 3 ; [0.30352476056325067] ; [2.4458556192619074]
998 ; 35 ; 4 ; 7 ; [0.59146951007824622] ; [1.5161636286521611]
998 ; 35 ; 5 ; 0 ; [0.47056099566202308, 0.16596298303423196] ; [0.43459543034776182, 0.23620442401007882]
998 ; 35 ; 5 ; 5 ; [0.055351076394961563] ; [0.99684655434574099]
998 ; 35 ; 5 ; 6 ; [0.68963009631775507] ; [0.86674364854911778]
998 ; 35 ; 5 ; 8 ; [2.6816834379156727] ; [0.12087177611677874]
998 ; 35 ; 6 ; 1 ; [5.5313763690333895] ; [0.29186788296437782]
998 ; 35 ; 6 ; 10 ; [1.1651790720380124] ; [1.5308177229330266]
998 ; 35 ; 6 ; 12 ; [3.188703293344116] ; [1.8720908294635237]
998 ; 35 ; 7 ; 0 ; [0.31700281734072172, 1.6799935893908957] ; [2.1130940675837948, 0.63361744138089349]
998 ; 35 ; 7 ; 3 ; [1.753624112713086] ; [2.1681881477434786]
998 ; 35 ; 7 ; 9 ; [1.2616340886886028, 2.0635508841291927] ; [1.9761567918417597, 3.4280404948293186]
998 ; 35 ; 7 ; 13 ; [2.5793857489428138] ; [1.3184582329873917]
998 ; 35 ; 7 ; 16 ; [2.1151007071063255] ; [0.570867137391741]
998 ; 35 ; 7 ; 17 ; [2.7470596625106043] ; [1.5138054861321566]
998 ; 35 ; 7 ; 18 ; [0.93200890335568609] ; [2.5872233125950586]
998 ; 35 ; 7 ; 19 ; [2.5994976752530574] ; [1.3469608621982256]
998 ; 35 ; 7 ; 20 ; [2.8137635794240929] ; [2.3597243901526697]
998 ; 35 ; 7 ; 22 ; [1.719569912481772] ; [0.8910318167635265]
998 ; 35 ; 7 ; 23 ; [0.65426509836796465] ; [2.7902093723715296]
998 ; 35 ; 7 ; 24 ; [1.961934272827109] ; [3.218118421983041]
998 ; 35 ; 7 ; 25 ; [2.4278538806320902] ; [1.3276417752680076]
998 ; 35 ; 7 ; 26 ; [2.2325475186756041] ; [1.5448578985848727]
998 ; 35 ; 7 ; 28 ; [2.2024795325426365] ; [1.6621314163586782]
998 ; 35 ; 7 ; 29 ; [1.3806474574366088] ; [2.2151548610080001]
998 ; 35 ; 7 ; 30 ; [2.0253115312827732] ; [0.0070168819754330902]
