# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 62 ; 0 ; 0 ; [0.10716580971599242, 0.29578194883473397] ; [0.10144122944854866, 0.10031270743433994]
998 ; 62 ; 0 ; 5 ; [1.821369036533129] ; [0.15703985915887739]
998 ; 62 ; 0 ; 7 ; [1.0582246139861207] ; [0.29049598831547951]
998 ; 62 ; 0 ; 8 ; [1.1872080738247259] ; [1.8332034937615951]
998 ; 62 ; 1 ; 2 ; [2.3232950379291286] ; [0.77650972303425103]
998 ; 62 ; 1 ; 3 ; [0.041043266377590558] ; [1.0944453304038293]
998 ; 62 ; 1 ; 8 ; [1.8496678062462328] ; [0.058934555328737918]
998 ; 62 ; 1 ; 11 ; [1.4947930701122576] ; [0.53715803968976161]
998 ; 62 ; 1 ; 18 ; [0.71179688942400621] ; [0.52063004019088144]
998 ; 62 ; 1 ; 20 ; [0.71536179579052084] ; [0.94510744851946404]
998 ; 62 ; 1 ; 23 ; [0.032388036441668509] ; [-0.0025359268685920433]
998 ; 62 ; 1 ; 24 ; [0.040607467063572489] ; [2.0554905383642752]
998 ; 62 ; 2 ; 13 ; [2.0057883315240899] ; [0.75043691857368622]
998 ; 62 ; 2 ; 16 ; [0.3646005704706996] ; [1.8051420038470711]
998 ; 62 ; 2 ; 19 ; [0.0117724070095577] ; [0.73762649024738491]
998 ; 62 ; 2 ; 22 ; [2.6843552400050643] ; [1.8035591177941399]
998 ; 62 ; 2 ; 23 ; [2.484133053667168] ; [1.9950845031385644]
998 ; 62 ; 2 ; 24 ; [0.82255520014652705] ; [1.453202504333708]
998 ; 62 ; 3 ; 5 ; [0.23178145563296246, 0.31549390369912422, 0.37039032918016235] ; [0.18611558666537822, 0.24397275603419491, 0.94064252007382643]
998 ; 62 ; 4 ; 5 ; [0.24718651184487167] ; [0.12235924560289639]
998 ; 62 ; 4 ; 6 ; [0.34747073873948431] ; [0.17432390668497941]
998 ; 62 ; 4 ; 7 ; [0.047511244459745611] ; [0.10846878429404443]
998 ; 62 ; 4 ; 8 ; [0.065747673520841182] ; [0.12689249740092778]
998 ; 62 ; 5 ; 0 ; [0.37634791990981603, 0.080062895596182029] ; [0.23039439636512724, 0.3169908721659393]
998 ; 62 ; 5 ; 1 ; [0.020421883716371166] ; [0.28497842504859888]
998 ; 62 ; 5 ; 2 ; [0.12052354823906974] ; [0.25399924824496284]
998 ; 62 ; 5 ; 13 ; [0.037533603220571539] ; [9.3084968717095773]
998 ; 62 ; 5 ; 15 ; [0.093116200050328266] ; [0.10042665473203545]
998 ; 62 ; 6 ; 0 ; [1.3205831507764378] ; [0.80533532165249366]
998 ; 62 ; 6 ; 1 ; [0.47689478903970817] ; [1.8498016004211892]
998 ; 62 ; 7 ; 0 ; [2.5771407901244894] ; [1.2046831070337434]
998 ; 62 ; 7 ; 4 ; [2.1778393358960013] ; [5.978812506162277]
998 ; 62 ; 7 ; 7 ; [1.2655552424970768] ; [1.723615892743495]
998 ; 62 ; 7 ; 12 ; [0.10807472662544985] ; [0.53970815542790318]
998 ; 62 ; 7 ; 13 ; [0.082137114015409185] ; [0.78793949265818708]
998 ; 62 ; 8 ; 0 ; [0.17508071319531499] ; [0.15526860768645404]
998 ; 62 ; 8 ; 1 ; [0.40555521349731294] ; [0.40460343904235213]
998 ; 62 ; 9 ; 0 ; [1.2603493848430793] ; [0.29326306108566769]
998 ; 62 ; 9 ; 1 ; [0.58211258521901821] ; [0.77479484230185147]
998 ; 62 ; 9 ; 2 ; [0.32712495042363876] ; [1.5418198622715071]
998 ; 62 ; 9 ; 4 ; [0.047190474962179763] ; [1.5197198243268835]
998 ; 62 ; 9 ; 5 ; [0.62295049527908342] ; [0.090211573659700256]
998 ; 62 ; 9 ; 7 ; [0.54936441119907975] ; [0.27478164434437635]
998 ; 62 ; 10 ; 1 ; [0.013793167550299246] ; [0.021240914306428531]
998 ; 62 ; 10 ; 2 ; [2.2417162203154843] ; [0.2762285017206737]
998 ; 62 ; 10 ; 4 ; [1.2898740467805627] ; [1.2163907766816557]
998 ; 62 ; 10 ; 5 ; [0.051761779298524747] ; [0.12771477990273244]
998 ; 62 ; 10 ; 7 ; [0.18965381875203793] ; [0.50030594957808583]
998 ; 62 ; 10 ; 10 ; [0.20289988423956856] ; [3.0144840400039929]
998 ; 62 ; 10 ; 12 ; [0.083114840246591659] ; [0.60668043292188134]
998 ; 62 ; 10 ; 14 ; [0.12203936843673409] ; [0.46469868427537636]
998 ; 62 ; 10 ; 15 ; [1.5431977025055839] ; [1.6583688553059546]
998 ; 62 ; 10 ; 17 ; [0.052204661032330145] ; [0.4795266132626298]
998 ; 62 ; 10 ; 19 ; [0.034580660362604383] ; [0.58829651051792731]
998 ; 62 ; 10 ; 22 ; [0.041431616132780104] ; [0.97866688374214605]
