# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 28 ; 0 ; 7 ; [0.13501179647908593, 0.10580698363912899] ; [0.23574353152779334, 0.25255161221384659]
998 ; 28 ; 1 ; 0 ; [0.037623573349554212, 0.038120036436402736, 0.048787624876396353] ; [0.27367362962515679, 0.0641814326300814, 0.12990078781122141]
998 ; 28 ; 1 ; 4 ; [0.64636869459680213] ; [0.21679046084846515]
998 ; 28 ; 2 ; 0 ; [-0.0088258449916820327, 0.013652901274259516] ; [0.17470717704326302, 0.0089513211198582708]
998 ; 28 ; 3 ; 0 ; [0.5049763203556128] ; [0.14432891824538158]
998 ; 28 ; 3 ; 1 ; [0.060653462723287949, 0.03865578149880948, 0.13187012109658994] ; [0.35529466562110229, 0.10226434689805969, 1.4661778535874437]
998 ; 28 ; 3 ; 3 ; [0.036600573660721218] ; [0.27444360483340041]
998 ; 28 ; 4 ; 0 ; [1.119331727905212] ; [0.23301548453153192]
998 ; 28 ; 4 ; 1 ; [0.62652349438885946] ; [0.98374449043362533]
998 ; 28 ; 4 ; 2 ; [1.540189319188618] ; [1.2580720045290801]
998 ; 28 ; 4 ; 3 ; [1.500243790239628] ; [1.8001374594090809]
998 ; 28 ; 4 ; 6 ; [0.80940175202409559] ; [0.49808377716490443]
998 ; 28 ; 4 ; 9 ; [1.3075044821812225] ; [1.2411891065482858]
998 ; 28 ; 4 ; 11 ; [2.1672696558294526] ; [0.61953309767210629]
998 ; 28 ; 4 ; 12 ; [1.6558194818492142] ; [1.2035286200450099]
998 ; 28 ; 4 ; 13 ; [2.148370117505412] ; [0.31624821354572552]
998 ; 28 ; 4 ; 14 ; [1.6077208041814228] ; [1.1168117749509967]
998 ; 28 ; 4 ; 15 ; [2.9723143618940133] ; [2.068070413479671]
998 ; 28 ; 4 ; 18 ; [1.7843104624576653] ; [0.97161235167873472]
998 ; 28 ; 4 ; 22 ; [2.2404359685900954] ; [2.3122740177319421]
998 ; 28 ; 4 ; 23 ; [1.8188971774316001] ; [1.2978838014567011]
998 ; 28 ; 4 ; 25 ; [1.9632165342809778] ; [1.5289838554183373]
998 ; 28 ; 4 ; 29 ; [5.6685416188259632] ; [1.0760761830033541]
998 ; 28 ; 4 ; 31 ; [1.6859892575223823] ; [0.47086289921350954]
998 ; 28 ; 4 ; 32 ; [1.484482009045802] ; [3.6829674964368984]
998 ; 28 ; 4 ; 33 ; [0.14035496916432658] ; [1.3178844437214072]
998 ; 28 ; 4 ; 34 ; [1.4240619056029351] ; [7.2906129415827206]
998 ; 28 ; 4 ; 35 ; [2.0825373706090491] ; [1.3790087940898659]
998 ; 28 ; 4 ; 36 ; [1.5056260302593645] ; [4.7861618519926985]
998 ; 28 ; 4 ; 37 ; [1.3521212773147269] ; [0.97995967387469129]
998 ; 28 ; 4 ; 38 ; [1.5083413192820034] ; [0.75463767319395503]
998 ; 28 ; 4 ; 39 ; [0.86531049234311042] ; [1.2921836649696909]
998 ; 28 ; 4 ; 44 ; [2.0181029974308728] ; [0.11661704959277851]
998 ; 28 ; 4 ; 45 ; [0.39399880468513188] ; [0.44638321438463757]
998 ; 28 ; 4 ; 50 ; [1.555386066693814] ; [2.9114556753028213]
998 ; 28 ; 4 ; 52 ; [2.0928025696760288] ; [0.88669990049171732]
998 ; 28 ; 4 ; 57 ; [0.22692574070955043] ; [1.1739465450218391]
998 ; 28 ; 4 ; 60 ; [1.0226064178507359] ; [2.3247818513103495]
998 ; 28 ; 4 ; 61 ; [1.5425192745213214] ; [0.16335695192656599]
998 ; 28 ; 4 ; 64 ; [1.6505184002451236] ; [4.5285127564753047]
998 ; 28 ; 4 ; 65 ; [1.3428147858279182] ; [3.146935758566944]
998 ; 28 ; 4 ; 67 ; [0.63285404050549732] ; [2.1358134579233869]
998 ; 28 ; 4 ; 68 ; [3.9485212811846178] ; [0.62805499067768855]
998 ; 28 ; 4 ; 70 ; [2.7583757636762938] ; [2.1937982321802085]
998 ; 28 ; 4 ; 72 ; [3.0872499900992905] ; [1.2336640033331323]
998 ; 28 ; 4 ; 73 ; [0.85553412112180438] ; [2.6442858615816656]
998 ; 28 ; 4 ; 74 ; [1.6999458223201631] ; [1.0906343322641285]
998 ; 28 ; 4 ; 75 ; [0.91892129008994228] ; [1.7219712599197976]
998 ; 28 ; 4 ; 76 ; [2.9716146392507827] ; [4.2887255055659326]
998 ; 28 ; 4 ; 79 ; [2.9047363944901559] ; [0.6450154212697069]
998 ; 28 ; 4 ; 80 ; [1.2081086955040612] ; [0.39594120298214924]
998 ; 28 ; 4 ; 81 ; [1.8448407859643787] ; [0.96731972924031817]
998 ; 28 ; 4 ; 83 ; [2.5442700112270575] ; [1.5420445454183747]
998 ; 28 ; 4 ; 84 ; [2.796944829413778] ; [1.2826211629790583]
998 ; 28 ; 4 ; 90 ; [0.45761084238080324] ; [1.6308830630298721]
998 ; 28 ; 4 ; 91 ; [1.9634984069377355] ; [1.9108208516307743]
998 ; 28 ; 4 ; 92 ; [2.195349615559262] ; [2.2479946404588702]
998 ; 28 ; 5 ; 0 ; [0.017980370614364589, 0.30293720023969134] ; [0.27342693417210268, 0.097822994547676428]
998 ; 28 ; 5 ; 6 ; [0.067784793053536935] ; [0.032355072310810098]
998 ; 28 ; 5 ; 13 ; [0.2111222331155804] ; [-0.0094069444283267425]
998 ; 28 ; 6 ; 0 ; [-0.0024762221181366109, 0.090277036755503928] ; [0.065364882696871837, 0.079163386531731814]
998 ; 28 ; 7 ; 0 ; [0.2545347030364119, 0.051758111032735803] ; [0.093163521505419927, 0.036311321663480597]
998 ; 28 ; 7 ; 1 ; [0.59230875205353395] ; [0.2303145008357903]
998 ; 28 ; 7 ; 3 ; [0.69785074347034748, 39.441679047929647] ; [0.10684993043649861, -0.022148983572213347]
998 ; 28 ; 7 ; 5 ; [0.72477350855984946] ; [0.035938310793710647]
998 ; 28 ; 7 ; 6 ; [0.97858566908541211] ; [0.063325778601336952]
998 ; 28 ; 7 ; 8 ; [0.28652747213426688] ; [0.56936161627288384]
998 ; 28 ; 7 ; 19 ; [0.55034313728390671] ; [0.87084287396701821]
998 ; 28 ; 8 ; 0 ; [0.12899817510848985, 0.066287043501756043, 0.38801124399487014] ; [0.082766162475552879, 0.1295451992762339, 0.47365613190674449]
998 ; 28 ; 8 ; 3 ; [0.081667526459783327] ; [0.50758701898636194]
998 ; 28 ; 9 ; 1 ; [0.60205607531893224] ; [1.0950236057941056]
998 ; 28 ; 9 ; 5 ; [0.014302737531249863] ; [0.9203712815036974]
998 ; 28 ; 9 ; 6 ; [0.17176329337766466] ; [0.7867541991127146]
998 ; 28 ; 9 ; 7 ; [0.10443498795384562] ; [0.38770027918121663]
998 ; 28 ; 9 ; 9 ; [0.031897225995264213] ; [0.66849290014216289]
998 ; 28 ; 10 ; 0 ; [0.093205746354424801, 2.1347543176198709] ; [0.32289917437677773, 0.14857547379593239]
998 ; 28 ; 10 ; 8 ; [0.14197821100839239] ; [0.36119536078172504]
998 ; 28 ; 11 ; 1 ; [0.36505487812369058, 0.084240627701784102] ; [0.011103700089099526, -0.0036909740871865866]
998 ; 28 ; 11 ; 7 ; [0.5094333550477449] ; [0.76037475186195735]
998 ; 28 ; 11 ; 9 ; [0.18468675422994957] ; [0.3851057199014889]
998 ; 28 ; 11 ; 10 ; [0.03320796660887454] ; [1.201578649171656]
998 ; 28 ; 11 ; 11 ; [0.47472400242042245] ; [1.1155395466631355]
998 ; 28 ; 11 ; 12 ; [0.14466713832560132] ; [0.028748027043610933]
998 ; 28 ; 11 ; 20 ; [0.29635591502515085] ; [0.018675881894015742]
998 ; 28 ; 11 ; 22 ; [0.100875642286038] ; [0.62622567100191151]
998 ; 28 ; 12 ; 5 ; [0.15372032319914269] ; [-0.0017361551994890295]
998 ; 28 ; 12 ; 6 ; [0.48191727360207759] ; [1.3036307145651838]
998 ; 28 ; 12 ; 7 ; [0.089363328640725062] ; [-0.11477555575023307]
998 ; 28 ; 13 ; 0 ; [0.09102628331823992, 1.4781971473984039] ; [0.28282623600325479, 0.66051984371100736]
998 ; 28 ; 14 ; 1 ; [1.5948456979398917] ; [2.9399996686814922]
998 ; 28 ; 14 ; 5 ; [0.062802216156509494] ; [1.0791469639854507]
998 ; 28 ; 14 ; 6 ; [1.3491120707591566] ; [1.7699902187387617]
998 ; 28 ; 14 ; 7 ; [2.1429932283095221] ; [2.0753661581693343]
998 ; 28 ; 14 ; 9 ; [2.1654032521739612] ; [4.5163377157711162]
998 ; 28 ; 14 ; 11 ; [2.0063312192959448] ; [1.149542903548106]
998 ; 28 ; 14 ; 12 ; [0.16350747274361546] ; [1.9924636354323975]
998 ; 28 ; 14 ; 13 ; [1.9882035424815052] ; [1.7948870611230148]
998 ; 28 ; 15 ; 9 ; [0.78490450943692502] ; [0.79758766523399371]
998 ; 28 ; 15 ; 14 ; [2.0102889654572409] ; [0.62772365685183273]
998 ; 28 ; 15 ; 15 ; [1.383156595854631] ; [0.33961451972323609]
998 ; 28 ; 16 ; 0 ; [0.44271474205003919, 0.06644689652096912] ; [0.37239704590288064, 0.044019598539966939]
