# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
835 ; 2 ; 0 ; 1 ; [1.2649459391183504] ; [0.55109043534224611]
835 ; 2 ; 0 ; 9 ; [0.93768013032440722] ; [1.2677422456085981]
835 ; 2 ; 0 ; 10 ; [1.9698342548336452] ; [1.2140705348212546]
835 ; 2 ; 1 ; 0 ; [0.083609976500316915, 0.40032518445741205, 0.29031368797423901] ; [0.452008792672908, 0.46906809274853895, 0.10605319111579736]
835 ; 2 ; 1 ; 1 ; [0.20130550517865875] ; [0.11326282302196498]
835 ; 2 ; 2 ; 0 ; [0.35179063712630299] ; [0.15988806362918895]
835 ; 2 ; 2 ; 1 ; [2.166072418666666] ; [0.0054797687535713888]
835 ; 2 ; 2 ; 2 ; [0.92491908912647214] ; [0.018681528530983739]
835 ; 2 ; 2 ; 3 ; [1.1619725093842819] ; [1.8349501302530637]
835 ; 2 ; 2 ; 4 ; [0.40428340653038441] ; [0.022440964653858093]
835 ; 2 ; 2 ; 6 ; [1.2293446017117211] ; [1.2915741628768616]
835 ; 2 ; 2 ; 11 ; [1.0165892082309402] ; [0.69059865429205525]
835 ; 2 ; 4 ; 5 ; [3.1029406885677053] ; [0.079665776905263039]
835 ; 2 ; 5 ; 0 ; [0.62043793007548753] ; [0.78748255577093784]
835 ; 2 ; 5 ; 6 ; [1.8324811537942514] ; [0.010691278473752758]
835 ; 2 ; 7 ; 0 ; [0.5706517142295664, 0.44867758047819128] ; [0.14719422354996733, 0.17659518248321499]
835 ; 2 ; 7 ; 2 ; [0.25767406981865143] ; [1.8191283875042972]
835 ; 2 ; 8 ; 0 ; [0.44588656206625243] ; [0.84878989825581186]
835 ; 2 ; 8 ; 2 ; [0.49962777689935017] ; [0.43179286671537059]
835 ; 2 ; 8 ; 3 ; [0.54477175272461187] ; [0.51118486833158794]
835 ; 2 ; 10 ; 0 ; [0.59248768998354384] ; [0.044934833260194144]
835 ; 2 ; 10 ; 4 ; [0.021893157607813421] ; [-0.049048076695658971]
835 ; 2 ; 10 ; 5 ; [0.035783532038904213] ; [-0.16066769148913007]
835 ; 2 ; 10 ; 8 ; [0.30069829509825174] ; [0.037705015961002501]
835 ; 2 ; 11 ; 1 ; [0.36576371552377657] ; [0.063515926988337454]
835 ; 2 ; 12 ; 0 ; [0.41355676196474639] ; [0.13755671901973868]
835 ; 2 ; 12 ; 1 ; [0.28449419012600047] ; [0.083983391888606956]
835 ; 2 ; 12 ; 3 ; [0.20165398320688113] ; [0.15154359764223913]
835 ; 2 ; 13 ; 0 ; [0.74030835072400003] ; [0.010560620609358211]
835 ; 2 ; 14 ; 0 ; [0.26578135829116423, 0.030235849258898394, 0.09800989823039509, 0.12601950110514701, 0.047818406464175948] ; [0.17750759152501613, 0.21106025899800848, 0.43558553360886143, 0.34874203905301238, 0.23353250055679273]
835 ; 2 ; 14 ; 1 ; [1.0984497425409865, 0.27896209902270569] ; [0.0046087032842922031, 0.20103341897831722]
835 ; 2 ; 15 ; 2 ; [1.646037225370871] ; [0.023826408542761829]
835 ; 2 ; 15 ; 5 ; [0.14271963273090515] ; [0.070495018841275667]
835 ; 2 ; 15 ; 7 ; [0.0028421220250073784] ; [0.69617513004988774]
835 ; 2 ; 15 ; 8 ; [0.00022434638923540969] ; [0.72483167899472256]
835 ; 2 ; 16 ; 0 ; [0.73887756250201087] ; [-0.01771433202505035]
835 ; 2 ; 16 ; 2 ; [0.19480109251321942] ; [0.49767311730862646]
835 ; 2 ; 16 ; 9 ; [0.060033603264991478] ; [0.64589813249890637]
835 ; 2 ; 16 ; 10 ; [0.013089190838268396] ; [0.20266733364772602]
835 ; 2 ; 17 ; 1 ; [0.5551457028678829] ; [1.3055040331489931]
835 ; 2 ; 17 ; 6 ; [0.53423465360421796] ; [0.51353874899335517]
835 ; 2 ; 17 ; 7 ; [0.19511459796908406] ; [1.2657472365833604]
835 ; 2 ; 17 ; 9 ; [0.45552856856091373] ; [0.66557683321660777]
835 ; 2 ; 17 ; 11 ; [1.6299452877528036] ; [0.83872415126112954]
835 ; 2 ; 17 ; 15 ; [1.08362582189178] ; [0.5880875739215341]
835 ; 2 ; 18 ; 0 ; [0.16467053816017352, 0.24516452825532883] ; [0.25539581875930117, 0.18544442837645159]
835 ; 2 ; 18 ; 1 ; [0.22796566708408481] ; [0.26180796196318029]
