# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
840 ; 68 ; 0 ; 0 ; [0.72090902358175246] ; [0.46244744686320849]
840 ; 68 ; 0 ; 1 ; [0.24825499759976266] ; [1.1627895415151073]
840 ; 68 ; 1 ; 0 ; [0.071521174543306948, 0.096000197642667054] ; [0.21669391449826558, 0.10565513506975972]
840 ; 68 ; 2 ; 0 ; [0.31654904724882149] ; [0.01978828880147564]
840 ; 68 ; 2 ; 2 ; [0.22950291963460084] ; [1.4094266757878604]
840 ; 68 ; 2 ; 3 ; [1.4172498294837326] ; [1.9839589164375395]
840 ; 68 ; 2 ; 12 ; [0.28650329389271945] ; [0.97585154232278393]
840 ; 68 ; 2 ; 16 ; [0.71868610367993191] ; [0.92288401795847474]
840 ; 68 ; 2 ; 18 ; [2.652113076676569] ; [1.2524614347411915]
840 ; 68 ; 2 ; 19 ; [4.185893159102549] ; [1.6637620676502021]
840 ; 68 ; 3 ; 3 ; [1.1496068126959553] ; [1.9042346163547137]
840 ; 68 ; 3 ; 4 ; [1.3625380634167996] ; [1.3907743631228093]
840 ; 68 ; 3 ; 5 ; [1.2846571587781761] ; [2.3314964216974996]
840 ; 68 ; 3 ; 7 ; [0.77831903899948773] ; [1.552667432393912]
840 ; 68 ; 3 ; 8 ; [1.6427603669129629] ; [2.8154847953274826]
840 ; 68 ; 3 ; 10 ; [2.001869321864219] ; [1.5396694810931983]
840 ; 68 ; 3 ; 14 ; [2.7600942392835504] ; [1.6784932798425196]
840 ; 68 ; 4 ; 0 ; [0.63745270984903823] ; [0.70672670943916127]
840 ; 68 ; 4 ; 1 ; [0.99013962292438717] ; [0.31714987832916897]
840 ; 68 ; 4 ; 7 ; [3.20924048519361] ; [1.2667227008353219]
840 ; 68 ; 5 ; 0 ; [0.090802816715460616, 0.094142811836711027, 0.093131193742237051] ; [0.24337379861868044, 0.20856448822289431, 0.11066809152097808]
840 ; 68 ; 5 ; 1 ; [0.24432436345086717] ; [-0.0044677655612913401]
840 ; 68 ; 6 ; 0 ; [0.41160830099092116] ; [0.57016500654379154]
840 ; 68 ; 6 ; 4 ; [1.5726323672551663, 0.41224014557610206, 0.073623428808337388] ; [0.44378775200636417, 0.20143464341217207, 0.070618333934970454]
840 ; 68 ; 7 ; 0 ; [0.063836016700295622] ; [0.0012106805672116509]
840 ; 68 ; 8 ; 0 ; [0.15915495743649341, 0.14779333643290984, 0.1879273630964724, 0.25201538500823961] ; [0.21874283226973301, 0.23754304028998341, 0.2040851805803981, 0.51905889860000332]
840 ; 68 ; 8 ; 1 ; [0.21065646136540178] ; [0.27349380744419705]
840 ; 68 ; 8 ; 4 ; [0.027275289805520922] ; [0.15491095394785184]
840 ; 68 ; 8 ; 5 ; [0.073364249161916903] ; [-0.045249855939127503]
840 ; 68 ; 10 ; 0 ; [0.11054182705661632, 0.097700365814972406, 0.060680278672636208, 0.026283090664865606] ; [0.22307583379467427, 0.35787101643931846, 0.13732442446821763, 0.1610915751183099]
840 ; 68 ; 10 ; 1 ; [0.13702837375025451] ; [0.29424790172417831]
840 ; 68 ; 11 ; 0 ; [0.63231083680083833] ; [0.27111301060666332]
840 ; 68 ; 11 ; 1 ; [0.57691797472574013] ; [0.55008695307364575]
840 ; 68 ; 12 ; 0 ; [0.25307454276035812, 0.359763235818718, 0.2343232279994345] ; [0.16114394014774913, 0.094668170971894644, 0.26821194663648884]
