# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
840 ; 53 ; 0 ; 0 ; [0.21969622302485722, 0.67246127749635587, 0.38367755273128407, 0.37326192905568478] ; [0.18720845216357382, 0.17282225359581585, 0.61367512309270678, 0.92806275903113267]
840 ; 53 ; 0 ; 1 ; [0.24343557626628132] ; [0.19929318991859182]
840 ; 53 ; 0 ; 2 ; [0.17961329817280092] ; [0.47222652602995535]
840 ; 53 ; 1 ; 0 ; [0.068570638577198278, 0.095167458416539591, 0.012982486613526099] ; [0.18232252230992721, 0.14842793697451909, 0.10513408933632096]
840 ; 53 ; 2 ; 0 ; [0.094657824007086555, 0.1749890514683749, 0.074697875199951136, 0.1164459708959439] ; [0.22768110644476516, 0.17266262599320978, 0.19874430423235331, 0.12276738207314387]
840 ; 53 ; 3 ; 0 ; [0.27465922176352209, 0.82182661493506903] ; [0.25175143419099444, 1.7605369408628833]
840 ; 53 ; 4 ; 1 ; [0.4950861627112369] ; [0.48033222964026062]
840 ; 53 ; 4 ; 4 ; [0.63334343623725109] ; [1.1002424941857762]
840 ; 53 ; 4 ; 6 ; [1.8475330238226704] ; [1.7770864665279098]
840 ; 53 ; 4 ; 8 ; [0.49226091481210538] ; [0.28051902598983536]
840 ; 53 ; 5 ; 0 ; [1.4918050883304408] ; [0.047944505554814706]
840 ; 53 ; 5 ; 1 ; [1.3631646386275358] ; [0.63565005793131935]
840 ; 53 ; 5 ; 2 ; [0.71063413193567448] ; [0.52570352266735731]
840 ; 53 ; 5 ; 3 ; [0.13609787142859611, -0.043603624564125254] ; [1.1236297731793383, 2.0309199143796923]
840 ; 53 ; 5 ; 4 ; [0.25028820880821323] ; [0.12779306416711625]
840 ; 53 ; 5 ; 5 ; [0.26629592027873983] ; [0.65163940227451]
840 ; 53 ; 5 ; 6 ; [0.50607460138388816] ; [0.4562218189173059]
840 ; 53 ; 5 ; 7 ; [5.140079791739268, 1.3543950375460347] ; [0.60336167009720676, 1.650297585549046]
840 ; 53 ; 5 ; 8 ; [0.48168918091897711] ; [0.89453333798033507]
840 ; 53 ; 6 ; 0 ; [-0.0027217317705907065] ; [0.32174234267338492]
840 ; 53 ; 7 ; 0 ; [0.22595604005536152, 0.155654229856523] ; [0.38301063370505273, 0.20931830398228984]
840 ; 53 ; 9 ; 0 ; [0.022571390463306133] ; [0.18043601321958475]
840 ; 53 ; 10 ; 0 ; [0.10841483920923277, 0.099042307851894149, 0.079437184441805003] ; [0.18276285515916738, 0.16876712346518891, 0.14650488301449222]
840 ; 53 ; 10 ; 1 ; [0.073709307214768691] ; [0.14644963031217831]
840 ; 53 ; 11 ; 0 ; [-0.005171573588671069, 0.034334708239928735, -0.013826997369953438] ; [0.36903515671360165, 0.18948723041073934, 0.099910035956816107]
840 ; 53 ; 12 ; 0 ; [1.9347249506702431, 0.70251467247848742] ; [1.0731360430547072, 0.30438213078177329]
840 ; 53 ; 13 ; 0 ; [0.50835794641782683] ; [0.1959025058989228]
840 ; 53 ; 14 ; 0 ; [1.0395648651809977] ; [1.2409588261705629]
840 ; 53 ; 14 ; 3 ; [0.0686412649698772] ; [-0.006128122723937336]
840 ; 53 ; 14 ; 5 ; [0.3238992316389675] ; [1.8379616747794436]
840 ; 53 ; 14 ; 6 ; [0.1445982782099795] ; [0.75040192115088]
840 ; 53 ; 15 ; 0 ; [1.5955590974018898] ; [0.81282383979799555]
840 ; 53 ; 15 ; 8 ; [3.0916104544317631] ; [1.0178207599845064]
840 ; 53 ; 15 ; 9 ; [1.1787353394178322] ; [0.71417128970986554]
840 ; 53 ; 15 ; 10 ; [0.26333581066703321] ; [2.6474359131572944]
840 ; 53 ; 15 ; 12 ; [5.3330107300650234] ; [3.8016033429395302]
840 ; 53 ; 16 ; 0 ; [0.52644557144147075] ; [0.68621160776825851]
840 ; 53 ; 16 ; 3 ; [0.73621118228520543] ; [2.0906212175301011]
840 ; 53 ; 16 ; 7 ; [2.8881297783448656] ; [1.2087533871041278]
840 ; 53 ; 16 ; 8 ; [2.1308680388972832] ; [2.1498926177675322]
840 ; 53 ; 16 ; 13 ; [1.6741049937768366] ; [1.467960646824872]
840 ; 53 ; 16 ; 15 ; [1.7531293846849858] ; [1.4457219539360935]
840 ; 53 ; 16 ; 16 ; [1.4806666464317226] ; [0.77606140411959468]
840 ; 53 ; 16 ; 17 ; [0.99250601820556039] ; [1.1802363115970229]
840 ; 53 ; 16 ; 20 ; [2.9303966840705735] ; [1.7932851572512232]
840 ; 53 ; 16 ; 24 ; [1.4434230892226865] ; [1.8761522048835093]
840 ; 53 ; 16 ; 25 ; [2.0422566374747109] ; [1.5196930504534396]
840 ; 53 ; 16 ; 26 ; [2.2255473603538438] ; [1.4534330060344456]
840 ; 53 ; 16 ; 29 ; [3.2014008149570161] ; [1.713314646853964]
840 ; 53 ; 16 ; 30 ; [1.8744784025265075] ; [1.699489173099356]
840 ; 53 ; 16 ; 31 ; [1.1115439438737551] ; [1.7119449083672291]
840 ; 53 ; 16 ; 32 ; [2.0377853220576725] ; [1.4903223135097885]
840 ; 53 ; 16 ; 33 ; [0.99665116163858503] ; [1.4324567234384897]
840 ; 53 ; 16 ; 37 ; [0.62364597332465455] ; [1.4657535173334888]
840 ; 53 ; 16 ; 38 ; [0.72809768664991703] ; [1.7378139182902912]
840 ; 53 ; 16 ; 39 ; [0.65305273211266324] ; [1.637388089403409]
840 ; 53 ; 16 ; 42 ; [0.69424293927474789] ; [1.9885831687229025]
840 ; 53 ; 16 ; 47 ; [0.9219546924556925] ; [1.6218685259797563]
840 ; 53 ; 16 ; 48 ; [2.0994415479720674] ; [2.6208828359737639]
840 ; 53 ; 17 ; 0 ; [0.26513446104821548] ; [0.39881151473431364]
840 ; 53 ; 17 ; 1 ; [0.10394883779834156] ; [0.24438332077640917]
840 ; 53 ; 18 ; 0 ; [0.0060094728107873158, 0.0078226672118258227, 0.014644975343796763] ; [0.16375833485399102, 0.24394927931657809, 0.064331904561523934]
840 ; 53 ; 19 ; 0 ; [0.43111151257071856] ; [0.41649076448778222]
840 ; 53 ; 19 ; 1 ; [0.015791624192009808] ; [0.20427589382908762]
840 ; 53 ; 20 ; 0 ; [0.33012244813959868] ; [0.69819857701797838]
840 ; 53 ; 20 ; 2 ; [0.5000658964469058] ; [0.029223408072666532]
840 ; 53 ; 20 ; 5 ; [0.69040729324461036] ; [2.3061585591135407]
840 ; 53 ; 20 ; 9 ; [0.86366408610325263] ; [0.32906349332739376]
840 ; 53 ; 20 ; 10 ; [0.26522182692162394] ; [1.2623006353181727]
840 ; 53 ; 23 ; 0 ; [1.7118104617138643] ; [0.12056530013069987]
840 ; 53 ; 23 ; 1 ; [1.4493072421218678] ; [1.063847903576199]
840 ; 53 ; 23 ; 2 ; [1.705852622390454] ; [3.9357553318397249]
840 ; 53 ; 23 ; 3 ; [1.7259994748058007] ; [2.5416452464459764]
840 ; 53 ; 23 ; 5 ; [0.246882528168929] ; [2.4179760036715336]
840 ; 53 ; 23 ; 7 ; [1.6024552329748254] ; [5.5638547581563964]
840 ; 53 ; 23 ; 8 ; [1.0428828509756272] ; [1.5174062346062389]
840 ; 53 ; 24 ; 0 ; [0.21374295799173851, 0.25179729890907687, 0.030258632650088876] ; [0.21978328664407623, 0.36475938084621273, 0.89375523697448289]
840 ; 53 ; 24 ; 1 ; [0.068420879424758038] ; [0.36052918591006261]
840 ; 53 ; 25 ; 1 ; [0.3093075009963227] ; [0.11205406742070768]
840 ; 53 ; 26 ; 0 ; [0.18069632497619056, 0.14598113565965895, 0.1923892409923941, 0.078773080661314776] ; [0.19530007566330765, 0.13829358584463541, 0.24581367557428918, 0.10345150891801277]
840 ; 53 ; 27 ; 3 ; [1.8924491271160866] ; [0.77587860745669157]
840 ; 53 ; 27 ; 5 ; [2.1663369005792683] ; [2.2778846395076577]
840 ; 53 ; 27 ; 9 ; [0.034003607381182015] ; [0.60150942823419162]
840 ; 53 ; 27 ; 10 ; [0.52688000140221469] ; [1.1962430851418844]
840 ; 53 ; 27 ; 11 ; [0.53701954545837272] ; [2.7409540529685232]
840 ; 53 ; 27 ; 17 ; [0.40103261985840111] ; [2.5902347575936879]
840 ; 53 ; 28 ; 0 ; [0.59304326439374355] ; [0.2284255895854897]
840 ; 53 ; 28 ; 1 ; [1.4646826365722125] ; [0.32518697562753784]
840 ; 53 ; 28 ; 2 ; [0.19317464018368352] ; [0.32879221571138051]
840 ; 53 ; 28 ; 3 ; [1.9541845418132093] ; [0.13391426738528731]
840 ; 53 ; 28 ; 8 ; [0.83233739401914664] ; [0.21097532535953303]
840 ; 53 ; 28 ; 16 ; [5.6216499289641542] ; [1.3548540373918749]
840 ; 53 ; 28 ; 19 ; [0.20614624767843415] ; [1.7064305675147668]
840 ; 53 ; 28 ; 20 ; [0.91412813264881954] ; [1.345101578865479]
840 ; 53 ; 28 ; 22 ; [1.1476228368472765] ; [1.4925134739634898]
840 ; 53 ; 28 ; 24 ; [0.98028701201238444] ; [1.7534003137203535]
840 ; 53 ; 28 ; 36 ; [1.7514078015712184] ; [0.92970206132423316]
840 ; 53 ; 28 ; 41 ; [0.35365235005135393] ; [0.43724883198894465]
840 ; 53 ; 28 ; 42 ; [2.6389257917707392] ; [1.3982090709959565]
840 ; 53 ; 28 ; 43 ; [1.7333291015355488] ; [2.9572202557047045]
840 ; 53 ; 29 ; 0 ; [0.10213101552911036, 0.33460229763041527, 0.040958296222470263, 0.04728813104372203] ; [0.38386735491006851, 0.48882359486404969, 0.2400350067395286, 0.058001726543079495]
840 ; 53 ; 30 ; 0 ; [1.5766877143769364] ; [0.0028131824567113797]
840 ; 53 ; 30 ; 1 ; [2.4106565667153448] ; [0.3035641752366528]
840 ; 53 ; 30 ; 5 ; [0.035918683868606208] ; [0.83896126100707591]
840 ; 53 ; 31 ; 0 ; [0.12140603756553853, 0.76037527445513575] ; [0.15197572112221885, 0.12951358808771948]
840 ; 53 ; 32 ; 0 ; [0.13082581054650952] ; [0.10885404875750754]
840 ; 53 ; 33 ; 0 ; [0.41570348281441494, 0.31777678684871363, 0.59932842307937517, 0.55530638790780706] ; [0.37742439465006117, 0.28354356480452558, 0.4502237132570755, 0.28432903162293505]
840 ; 53 ; 34 ; 1 ; [0.20055431460200085] ; [0.010409603904960913]
840 ; 53 ; 35 ; 0 ; [0.035730446425414619, 0.062075840385020543, 0.10879682547718647] ; [0.15858475653427426, 0.274828071731617, 0.15542333744315293]
840 ; 53 ; 35 ; 1 ; [0.090260177706795383] ; [0.068875722746373866]
840 ; 53 ; 36 ; 9 ; [0.54860471953647905] ; [1.2021504945784653]
840 ; 53 ; 36 ; 19 ; [1.3874017094987596] ; [1.6135946587849206]
