# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
840 ; 42 ; 0 ; 0 ; [0.083961563287942256] ; [0.11433216344890942]
840 ; 42 ; 0 ; 1 ; [0.18800649425498969] ; [0.062015914199562185]
840 ; 42 ; 1 ; 0 ; [0.023265974862452226, 0.11284787972276535, 0.058167211428135385, 0.2163965153965039] ; [0.15934025342843092, 0.17082354927332602, 0.25928031081331487, 0.46480689558624566]
840 ; 42 ; 1 ; 1 ; [-0.023574768008853813] ; [0.29268218458044776]
840 ; 42 ; 2 ; 0 ; [0.96349219086143911] ; [0.48489893754371277]
840 ; 42 ; 2 ; 1 ; [0.56326676653530028] ; [1.5144197186554678]
840 ; 42 ; 2 ; 4 ; [0.24378545311873107] ; [0.27395968337742915]
840 ; 42 ; 2 ; 7 ; [0.45618571549909848] ; [0.11826026286232123]
840 ; 42 ; 2 ; 10 ; [1.4485068454391197] ; [1.0161528684981584]
840 ; 42 ; 2 ; 12 ; [0.43274673789445384] ; [0.25278990816617092]
840 ; 42 ; 3 ; 0 ; [1.1358655628676546, 0.43390524605550995, 0.64571629145716203, 0.86748641394623216] ; [0.794951210244627, 0.43141085950110003, 0.30583101805492813, 0.42484985460455488]
840 ; 42 ; 4 ; 0 ; [0.13149494487060934, 0.4650422620068303] ; [1.45371133529525, 0.72831159977797644]
840 ; 42 ; 4 ; 2 ; [-0.012325059426983875] ; [0.032270577788527793]
840 ; 42 ; 5 ; 0 ; [0.078132686068722812] ; [0.1033064681879322]
840 ; 42 ; 5 ; 1 ; [1.9519837803021649] ; [1.2741706614035599]
840 ; 42 ; 5 ; 4 ; [2.0407241087056804] ; [1.725708920556299]
840 ; 42 ; 6 ; 0 ; [0.70720798373043825] ; [0.20280553307536206]
840 ; 42 ; 7 ; 12 ; [0.047499024439169014] ; [0.77111934934734527]
840 ; 42 ; 8 ; 0 ; [2.1313824153391487] ; [1.7527314908562384]
840 ; 42 ; 8 ; 1 ; [0.18837488847011405] ; [0.20855101649089308]
840 ; 42 ; 8 ; 2 ; [0.22486422453107502] ; [0.10557227176367044]
