# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
840 ; 74 ; 0 ; 0 ; [0.085887097771249463] ; [0.256235128007748]
840 ; 74 ; 0 ; 2 ; [1.431323492683727] ; [0.62343931420234544]
840 ; 74 ; 0 ; 14 ; [0.89450916892938059] ; [3.0649674810989311]
840 ; 74 ; 1 ; 0 ; [0.46600333524368603, 0.011586875161023696] ; [0.34188681999180465, 0.19803901089391676]
840 ; 74 ; 1 ; 1 ; [2.8038077125441827] ; [2.061001801233302]
840 ; 74 ; 2 ; 0 ; [0.17862422441356735, 0.88275384647464727] ; [0.16705470840238734, 0.15204779719720513]
840 ; 74 ; 3 ; 3 ; [0.14062603654659223] ; [0.14579569338757267]
840 ; 74 ; 4 ; 0 ; [0.39089133684896987] ; [0.021383307783285708]
840 ; 74 ; 4 ; 1 ; [0.069180892158370783] ; [0.0090470268746674527]
840 ; 74 ; 4 ; 4 ; [2.2831166962901333] ; [2.0557441956817266]
840 ; 74 ; 4 ; 6 ; [0.79172450256424287] ; [1.9896309313364842]
840 ; 74 ; 5 ; 0 ; [0.17078987467350934, 0.14282375317273324, 0.1481072028811091, 0.17454663034345277] ; [0.22785390693305882, 0.15841443662158458, 0.18429432225816555, 0.10995951847026889]
840 ; 74 ; 6 ; 0 ; [0.46884394787945838, 0.271874746868357, 0.24720734338048325] ; [0.41170867309233183, 0.16233632195439307, 0.11755992481353041]
840 ; 74 ; 6 ; 1 ; [0.027213001446150593, 0.0027009321717195037, 0.55344726550384338] ; [0.58175729490760808, 0.16196815747737492, 0.14644658996369517]
840 ; 74 ; 8 ; 1 ; [0.23220944694658938] ; [0.26194011457818478]
840 ; 74 ; 8 ; 2 ; [0.58707711319697187] ; [1.8065546746886212]
840 ; 74 ; 8 ; 4 ; [0.17595100269329664] ; [0.010874985891166927]
840 ; 74 ; 8 ; 6 ; [0.13742756069244982] ; [0.10792519424440258]
840 ; 74 ; 9 ; 0 ; [0.37733101936042862] ; [0.85409749231032805]
840 ; 74 ; 9 ; 2 ; [0.31535695879695463] ; [0.35075245721831949]
840 ; 74 ; 9 ; 3 ; [0.67979372735424115] ; [-0.018819691800086972]
840 ; 74 ; 9 ; 4 ; [0.3313103170935327] ; [0.058863333638627703]
840 ; 74 ; 10 ; 0 ; [0.1239965733878307] ; [0.11343250202313589]
840 ; 74 ; 11 ; 0 ; [0.49933386953047354, 0.64614687658483438, 0.704491722155975] ; [0.3978827253954898, 0.57655238020361721, 0.86030140592974014]
840 ; 74 ; 12 ; 0 ; [0.35225792444347431] ; [0.096804851351248861]
840 ; 74 ; 12 ; 1 ; [0.8881766325530529] ; [3.3411450690359414]
840 ; 74 ; 12 ; 2 ; [0.2912082392184781] ; [1.1071607227061795]
840 ; 74 ; 12 ; 6 ; [0.42660996122175188] ; [0.75558789274366656]
840 ; 74 ; 12 ; 9 ; [0.27847077869770198] ; [1.801604228587915]
840 ; 74 ; 12 ; 10 ; [1.385658701025164] ; [5.8477155579825135]
840 ; 74 ; 13 ; 0 ; [1.3068941051551768] ; [0.63182764467714447]
840 ; 74 ; 13 ; 1 ; [0.19509647794259713] ; [0.057226372411937204]
