# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
840 ; 79 ; 0 ; 0 ; [1.2652926862774592, 0.065748799493513616] ; [0.53298584981927766, 0.10304340675486763]
840 ; 79 ; 1 ; 0 ; [0.8842093772428693] ; [0.79271597000420679]
840 ; 79 ; 1 ; 2 ; [0.24733516884899442] ; [0.79269607934266051]
840 ; 79 ; 1 ; 5 ; [1.3939758754447076] ; [1.0263099535892426]
840 ; 79 ; 1 ; 6 ; [1.0994373915826172] ; [0.40794296839018063]
840 ; 79 ; 1 ; 8 ; [1.1531488839384172] ; [0.18646813396241346]
840 ; 79 ; 1 ; 11 ; [1.1512384597487695] ; [0.70397632863447834]
840 ; 79 ; 2 ; 0 ; [0.23993941332924321] ; [1.4193346339899775]
840 ; 79 ; 2 ; 1 ; [0.32245891869469095] ; [0.50117955835913097]
840 ; 79 ; 2 ; 2 ; [0.89460672824442466] ; [0.85918257978180634]
840 ; 79 ; 2 ; 5 ; [0.026491379855637643] ; [0.94459139405402948]
840 ; 79 ; 2 ; 6 ; [0.49785880316327347] ; [0.97375195710266171]
840 ; 79 ; 2 ; 7 ; [0.98673318782604358] ; [3.5549105204163882]
840 ; 79 ; 2 ; 9 ; [0.50511509278713984] ; [6.3231265376966173]
840 ; 79 ; 2 ; 14 ; [0.99503678333366663] ; [1.6837905771618138]
840 ; 79 ; 2 ; 15 ; [1.2961118312249891] ; [1.2200091662767667]
840 ; 79 ; 3 ; 0 ; [0.44892598230317038] ; [0.87072945546954617]
840 ; 79 ; 3 ; 7 ; [0.17337733219165485] ; [1.6702702914350185]
840 ; 79 ; 4 ; 0 ; [0.049202065454527016, -0.0049655551024628186, 0.0022449469381555418] ; [0.27772927911053635, 0.21899629199622755, 0.12866268085023067]
840 ; 79 ; 4 ; 1 ; [0.10378662354605338] ; [0.017811598054224557]
840 ; 79 ; 5 ; 0 ; [0.32185080239366093] ; [0.25254830429539066]
840 ; 79 ; 5 ; 1 ; [0.52147120584900064] ; [0.83587313574820643]
840 ; 79 ; 5 ; 4 ; [0.64548508520771763] ; [0.37174376398633452]
840 ; 79 ; 5 ; 6 ; [1.8172823584187017] ; [1.8281053757941079]
840 ; 79 ; 5 ; 12 ; [1.3434239317083314] ; [0.82604411807921108]
840 ; 79 ; 5 ; 21 ; [3.2425687210535075] ; [4.0288625784737704]
840 ; 79 ; 5 ; 22 ; [4.1326826753789145] ; [2.5023018918348257]
840 ; 79 ; 5 ; 26 ; [2.0639186946635522] ; [0.76362892596645482]
840 ; 79 ; 5 ; 36 ; [0.13206566020685381] ; [1.9508765161704953]
840 ; 79 ; 5 ; 38 ; [2.6064722315671229] ; [0.66384788577444687]
840 ; 79 ; 5 ; 39 ; [1.8705094870481309] ; [1.1941473404164815]
840 ; 79 ; 5 ; 41 ; [1.5066410347346657] ; [1.832234746596058]
840 ; 79 ; 6 ; 0 ; [0.63519594955707848] ; [0.13811257679404326]
840 ; 79 ; 7 ; 0 ; [1.2013051275415418] ; [2.0790901669452868]
840 ; 79 ; 7 ; 1 ; [3.2302860524059431] ; [0.34567845083228749]
840 ; 79 ; 7 ; 2 ; [4.0735723381122586] ; [2.0985007556804791]
840 ; 79 ; 7 ; 4 ; [1.637449538238186] ; [1.7210327717400484]
840 ; 79 ; 7 ; 5 ; [1.2919643872605182] ; [1.8225974807743459]
840 ; 79 ; 7 ; 6 ; [1.6342517950578639] ; [1.9426261797146316]
840 ; 79 ; 7 ; 7 ; [5.7569040850048072] ; [0.019649866287646124]
840 ; 79 ; 7 ; 8 ; [2.0200203608182559] ; [1.4846341243389982]
840 ; 79 ; 7 ; 9 ; [0.47218833308572056] ; [1.4666586794943803]
840 ; 79 ; 7 ; 10 ; [0.27774545764479919] ; [2.1950138281514544]
840 ; 79 ; 7 ; 14 ; [0.18546093847990064] ; [1.7754774348224742]
840 ; 79 ; 7 ; 18 ; [5.0581949623556763] ; [2.902642687045311]
840 ; 79 ; 7 ; 22 ; [2.8331487260493375] ; [0.74183946762793151]
840 ; 79 ; 7 ; 23 ; [2.0110796498397665] ; [1.8593538809820742]
840 ; 79 ; 8 ; 0 ; [0.01948067187666604, 0.053092340863599534] ; [0.22030700142070875, 0.17021490253567106]
840 ; 79 ; 9 ; 4 ; [0.26045843649914607] ; [0.98453361517362881]
840 ; 79 ; 9 ; 8 ; [1.5298088923980671] ; [0.36410249245658866]
840 ; 79 ; 9 ; 9 ; [0.24555544806196997] ; [0.17834621273566303]
840 ; 79 ; 9 ; 13 ; [10.300437604246607] ; [1.2452072447878269]
840 ; 79 ; 10 ; 0 ; [0.04664065450623512, 0.35482918033739225] ; [0.21644555856800959, 0.011652390108308874]
840 ; 79 ; 10 ; 2 ; [0.11667949012166857] ; [0.035940240063602399]
840 ; 79 ; 10 ; 4 ; [0.055665452556058863] ; [0.24717015372563508]
840 ; 79 ; 10 ; 5 ; [0.026152608056896346] ; [0.088599714666024565]
840 ; 79 ; 11 ; 0 ; [0.13576213529692124, 0.17286535895702457, 0.21207099491795761, 0.10207316032914149] ; [0.1408888680866916, 0.26272100791056779, 0.14793569710795859, 0.11145892511324386]
840 ; 79 ; 11 ; 1 ; [1.6102559657287059] ; [0.16496242362601998]
840 ; 79 ; 12 ; 0 ; [0.19486519306368622, 0.18548204235416474, 0.089871310804158833, 0.003926871358270397] ; [0.11422858915648132, 0.18405359938872454, 0.59940649759943554, 0.1387952355325944]
840 ; 79 ; 14 ; 0 ; [0.0043424687843598006, 0.0046356136689250675, -0.019528893218087234] ; [0.19483258432580561, 0.15743032120512709, 0.1976521575450515]
840 ; 79 ; 15 ; 0 ; [0.063281274932599094, 0.075697477484130207, 0.056864347065886493, 0.020350537042409213] ; [0.15070157251757574, 0.2171358738641084, 0.1670957259806147, 0.23331605992641835]
840 ; 79 ; 16 ; 0 ; [1.1429769887638837] ; [0.52901031099044016]
840 ; 79 ; 16 ; 1 ; [0.19992847285952206] ; [0.65170407472872494]
840 ; 79 ; 16 ; 2 ; [0.62548935214473411] ; [0.57232008130697976]
840 ; 79 ; 17 ; 0 ; [1.7320759263170922] ; [0.74449065718777585]
840 ; 79 ; 17 ; 1 ; [1.2711775501207774] ; [0.51431888844524609]
840 ; 79 ; 17 ; 2 ; [0.026306851966570909] ; [0.51949047745245058]
840 ; 79 ; 17 ; 4 ; [1.0585383787251093] ; [0.0047194443656798438]
840 ; 79 ; 18 ; 0 ; [0.16893774376365842, -0.011063489993456636] ; [0.023704109757926237, -0.0090568021426076038]
840 ; 79 ; 18 ; 2 ; [-0.019183886398807654] ; [1.3997884116905541]
840 ; 79 ; 18 ; 3 ; [0.29106460540377926] ; [0.05800046043401727]
840 ; 79 ; 18 ; 10 ; [1.6642903399853706] ; [1.5130221695985104]
840 ; 79 ; 19 ; 0 ; [1.0634054429381921] ; [0.57483713450866702]
840 ; 79 ; 19 ; 1 ; [1.4412195590588932] ; [0.34318210528718768]
840 ; 79 ; 19 ; 2 ; [2.741512976260053] ; [1.7839941153065748]
840 ; 79 ; 19 ; 4 ; [1.9434922877963252] ; [0.68454538523779285]
840 ; 79 ; 19 ; 9 ; [0.37659427922605643, 0.84296934142728674] ; [13.480333218190921, 0.55482814840318895]
840 ; 79 ; 20 ; 0 ; [0.98670077804549572] ; [0.20339266739198422]
840 ; 79 ; 20 ; 1 ; [0.67350551292269678] ; [0.39787173159424238]
840 ; 79 ; 20 ; 8 ; [0.097288630758135569] ; [0.66267610271277977]
840 ; 79 ; 20 ; 9 ; [0.62436021381286122] ; [1.165960445508722]
