# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
840 ; 105 ; 0 ; 1 ; [0.58578713575158603] ; [0.3343434247531421]
840 ; 105 ; 0 ; 4 ; [1.094613153972871] ; [0.028537406485239725]
840 ; 105 ; 0 ; 6 ; [-0.069250298360812867] ; [-0.011160812913874362]
840 ; 105 ; 0 ; 13 ; [2.5161517176130843] ; [0.033675791992348159]
840 ; 105 ; 1 ; 11 ; [0.04405750880526977] ; [0.069515777945688945]
840 ; 105 ; 2 ; 1 ; [1.7859561956137759] ; [0.0063578752649555981]
840 ; 105 ; 3 ; 8 ; [1.093477116509288] ; [0.35578155639424547]
840 ; 105 ; 5 ; 6 ; [0.12882474041274319] ; [1.4592278386430519]
840 ; 105 ; 6 ; 1 ; [130.60244844047628] ; [-0.015898770986694125]
840 ; 105 ; 8 ; 1 ; [0.098882387022945828] ; [0.17999382770347799]
840 ; 105 ; 8 ; 2 ; [-0.034478758818921353] ; [0.21957617129106546]
840 ; 105 ; 9 ; 0 ; [1.5467819739399411] ; [3.4663109562860503]
840 ; 105 ; 9 ; 4 ; [0.66580580992401817] ; [0.47517678010702868]
840 ; 105 ; 9 ; 5 ; [-1.1710960743698577] ; [1.5199956275549085]
840 ; 105 ; 9 ; 6 ; [0.97167006633343211] ; [0.53322431521032609]
840 ; 105 ; 9 ; 7 ; [11.319399865391516] ; [-0.24157857463104501]
840 ; 105 ; 9 ; 8 ; [2.2042723330994107] ; [1.7750920218733821]
840 ; 105 ; 10 ; 0 ; [0.19102006659036458] ; [0.027182901090417912]
840 ; 105 ; 11 ; 3 ; [0.97507405447596607] ; [0.91854046229790742]
840 ; 105 ; 11 ; 4 ; [-0.033087170538061282] ; [0.86015789047497015]
840 ; 105 ; 11 ; 5 ; [15.746027771013221] ; [0.23996250419991938]
840 ; 105 ; 11 ; 6 ; [0.70911737338389347] ; [3.010194880529395]
840 ; 105 ; 11 ; 14 ; [1.3608034865334158] ; [0.051938873822367226]
840 ; 105 ; 11 ; 15 ; [0.11390991240000928] ; [3.0806715049493274]
840 ; 105 ; 11 ; 20 ; [0.90121795840331798] ; [1.1691924630013595]
