# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
840 ; 29 ; 1 ; 0 ; [0.67893424648658307] ; [0.22279832370928407]
840 ; 29 ; 1 ; 1 ; [1.5299168255072537] ; [0.79303891085023959]
840 ; 29 ; 1 ; 2 ; [2.5035403252072905] ; [1.3648763213348443]
840 ; 29 ; 1 ; 6 ; [2.1566318032741667] ; [1.894378520008384]
840 ; 29 ; 1 ; 11 ; [2.0219476057095416] ; [2.2801628328673433]
840 ; 29 ; 1 ; 14 ; [2.3946827500258467] ; [1.1484810222424096]
840 ; 29 ; 1 ; 15 ; [0.062747356411822497] ; [1.9501656992191134]
840 ; 29 ; 1 ; 16 ; [1.5039188097909681] ; [1.7079593527121433]
840 ; 29 ; 1 ; 18 ; [1.5280265138794191] ; [1.5882654613065839]
840 ; 29 ; 1 ; 21 ; [1.3219187940486907] ; [1.2557576588153387]
840 ; 29 ; 1 ; 23 ; [3.613084688459355] ; [0.53270102404024899]
840 ; 29 ; 1 ; 25 ; [2.7156117264101125] ; [1.265847532388189]
840 ; 29 ; 1 ; 26 ; [2.0324722908023811] ; [1.3815037923098605]
840 ; 29 ; 2 ; 0 ; [0.21539144513564312, 0.7615990353416221] ; [0.23193581438849084, 0.48362207233528504]
840 ; 29 ; 2 ; 1 ; [0.09807258729468292] ; [0.11991789709926751]
840 ; 29 ; 2 ; 2 ; [0.39201598665007298] ; [0.17978202867556142]
840 ; 29 ; 2 ; 3 ; [1.1603646066587727] ; [0.66956706401771582]
840 ; 29 ; 3 ; 1 ; [1.03965427625142] ; [0.42641216084477634]
840 ; 29 ; 3 ; 3 ; [2.25548403208394] ; [2.2944611902787302]
840 ; 29 ; 3 ; 4 ; [1.04799106955483] ; [2.1201817787694339]
840 ; 29 ; 3 ; 10 ; [0.99897116924083185] ; [1.4785946597493382]
840 ; 29 ; 3 ; 15 ; [1.5357410384311865] ; [2.9332330167703549]
840 ; 29 ; 3 ; 19 ; [0.93945962923657578] ; [1.6101529574997422]
840 ; 29 ; 3 ; 21 ; [0.36477875499401463] ; [1.0739350978258637]
840 ; 29 ; 3 ; 22 ; [1.6774491980667945] ; [2.1546894457516226]
840 ; 29 ; 3 ; 24 ; [0.21803396226560645] ; [1.7849610437125687]
840 ; 29 ; 3 ; 25 ; [0.33038734534418096] ; [2.6558222381285255]
840 ; 29 ; 3 ; 29 ; [0.49344945366305693] ; [1.6531832283201862]
840 ; 29 ; 3 ; 31 ; [1.8626873191999598] ; [1.2452692779528414]
840 ; 29 ; 3 ; 33 ; [1.3369719101111226] ; [0.56516115986270543]
840 ; 29 ; 3 ; 38 ; [1.6126240854113716] ; [1.9435730045347313]
840 ; 29 ; 3 ; 39 ; [1.6359627239326455] ; [1.7472234750097559]
840 ; 29 ; 4 ; 0 ; [0.10592769730395157] ; [0.41009329650921078]
840 ; 29 ; 4 ; 1 ; [1.0082051579532096] ; [0.15337069543096535]
840 ; 29 ; 4 ; 2 ; [0.04304138630202381] ; [0.041978382399800916]
840 ; 29 ; 5 ; 0 ; [0.082805932435052992] ; [0.15587597988123025]
840 ; 29 ; 5 ; 1 ; [0.10316953260815648] ; [0.21050183987401722]
840 ; 29 ; 5 ; 2 ; [0.061031969580200407] ; [-0.0077680650649002946]
840 ; 29 ; 5 ; 4 ; [0.054158649923727847] ; [0.041095511239296251]
840 ; 29 ; 5 ; 13 ; [4.0867959711816031] ; [1.3581955613368022]
840 ; 29 ; 5 ; 14 ; [0.74240317081164475] ; [0.60088083065425113]
840 ; 29 ; 6 ; 0 ; [0.24401898678658759, 0.066561124229588195, 0.034899360119397392, 0.0013513287737826735] ; [0.22107219342772405, 0.18864818102361594, 0.16343435945367371, 0.13465496907468316]
840 ; 29 ; 6 ; 1 ; [0.43268471526379276] ; [0.021678989568231801]
840 ; 29 ; 7 ; 2 ; [0.042868870960664225] ; [-0.053893768740259765]
840 ; 29 ; 7 ; 3 ; [1.3613210415794041] ; [2.6136150233319855]
840 ; 29 ; 7 ; 5 ; [0.47974373554148692] ; [1.4269422920676103]
840 ; 29 ; 7 ; 6 ; [0.99939409045117744] ; [1.6926676138969603]
840 ; 29 ; 7 ; 8 ; [1.5304811219443184] ; [1.5661870586214874]
840 ; 29 ; 7 ; 11 ; [1.9521051010287549] ; [3.6668205757536989]
840 ; 29 ; 8 ; 0 ; [0.54024402879243216] ; [0.11257690008953324]
840 ; 29 ; 8 ; 1 ; [1.1079581050564846] ; [1.2070696163145334]
840 ; 29 ; 8 ; 2 ; [0.6943186977627025] ; [0.65165587550907278]
840 ; 29 ; 8 ; 6 ; [0.50327205732171998] ; [1.2075109277540774]
840 ; 29 ; 8 ; 9 ; [1.5377940796925595] ; [0.90736790681560031]
840 ; 29 ; 8 ; 11 ; [1.4450966030177608] ; [1.8493311727009234]
840 ; 29 ; 8 ; 12 ; [2.3435003627339692] ; [1.3481783490633548]
840 ; 29 ; 8 ; 13 ; [1.1202231183642812] ; [3.5228558850564551]
840 ; 29 ; 8 ; 14 ; [0.010041301497940759] ; [1.6091814539397449]
840 ; 29 ; 8 ; 16 ; [0.015721389144538116] ; [1.7621223973628504]
840 ; 29 ; 8 ; 17 ; [2.4324412076310105] ; [1.5417838306350415]
840 ; 29 ; 8 ; 18 ; [1.2192469278326274] ; [4.8077304271466534]
840 ; 29 ; 8 ; 19 ; [2.2094325549610119] ; [1.9341024008203005]
840 ; 29 ; 8 ; 24 ; [0.02080915584326359] ; [1.6691715008570784]
840 ; 29 ; 8 ; 26 ; [0.74816824416072669] ; [1.4844758153380992]
840 ; 29 ; 8 ; 27 ; [0.8883991325132059] ; [1.9334027607812192]
