# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
771 ; 1 ; 1 ; 0 ; [1.0350003802162639, 3.4480027886595321] ; [1.1925676429013023, 0.063859729580011682]
771 ; 1 ; 1 ; 1 ; [0.43039367098828274] ; [0.33174983418421122]
771 ; 1 ; 1 ; 2 ; [0.95885606739980866] ; [0.21600813061565158]
771 ; 1 ; 1 ; 4 ; [1.57031226087552] ; [0.17737060053562134]
771 ; 1 ; 1 ; 11 ; [3.284030570059592] ; [1.2958564027546475]
771 ; 1 ; 2 ; 0 ; [0.73313928832693109] ; [0.31675857031135818]
771 ; 1 ; 2 ; 1 ; [0.51049846000439747] ; [0.27783391283474945]
771 ; 1 ; 2 ; 2 ; [0.080217331980540402] ; [0.47345133243268539]
771 ; 1 ; 2 ; 3 ; [3.3717153099505612] ; [0.98799913739186229]
771 ; 1 ; 2 ; 4 ; [0.28169278659204372] ; [0.6740299202273311]
771 ; 1 ; 2 ; 5 ; [5.0969790403799298] ; [2.8406741095911623]
771 ; 1 ; 2 ; 7 ; [0.73790472353441705] ; [1.7061411912114519]
771 ; 1 ; 2 ; 8 ; [2.5648931444495231] ; [2.1694255763687655]
771 ; 1 ; 5 ; 0 ; [0.14224351614196304] ; [0.42173712197300933]
771 ; 1 ; 5 ; 2 ; [0.00099528249626270509] ; [0.40200765220834656]
771 ; 1 ; 8 ; 1 ; [1.4084131939347813] ; [1.4765476195047544]
771 ; 1 ; 8 ; 2 ; [0.31969677181773426] ; [1.5669931301300615]
771 ; 1 ; 8 ; 3 ; [1.4073623270596627] ; [0.990437016424773]
771 ; 1 ; 8 ; 6 ; [2.643356450093346] ; [1.597339839355032]
771 ; 1 ; 10 ; 0 ; [0.055213450783159326] ; [-0.0092172799827329246]
771 ; 1 ; 10 ; 4 ; [1.7944993605827089] ; [1.0989887901099789]
771 ; 1 ; 12 ; 0 ; [0.22239286566674007] ; [0.18488156780491699]
771 ; 1 ; 12 ; 1 ; [0.22145482101770139] ; [0.15395704879302655]
771 ; 1 ; 13 ; 0 ; [0.27436680364396882] ; [0.26877488909092445]
771 ; 1 ; 15 ; 0 ; [1.3669758495529236] ; [0.53891171609521793]
771 ; 1 ; 15 ; 1 ; [0.26773891412543022] ; [0.49631276245102918]
771 ; 1 ; 15 ; 2 ; [0.43213940759717551] ; [1.2801792498566307]
771 ; 1 ; 16 ; 0 ; [0.88949380059969496] ; [0.075486867097315724]
771 ; 1 ; 16 ; 2 ; [2.6150770490010751] ; [0.44421439850929079]
771 ; 1 ; 16 ; 6 ; [1.6089984379996727] ; [0.76370680873941343]
771 ; 1 ; 16 ; 7 ; [1.3446192620292625] ; [2.181551910223241]
771 ; 1 ; 16 ; 9 ; [1.2272424396218589] ; [2.5135531385730747]
771 ; 1 ; 17 ; 0 ; [3.1993687593519007] ; [0.073551918126051843]
771 ; 1 ; 17 ; 5 ; [2.7121134416016157] ; [1.6724279461368761]
771 ; 1 ; 18 ; 0 ; [0.092018924196390059] ; [0.30886939313110584]
771 ; 1 ; 18 ; 2 ; [0.61485167347845682] ; [0.60242860353558136]
771 ; 1 ; 18 ; 3 ; [4.2498913612739733] ; [0.48991803200565126]
771 ; 1 ; 18 ; 7 ; [0.02529390791536534] ; [1.3265414949020387]
771 ; 1 ; 19 ; 0 ; [0.8391540531909838] ; [0.33549975663046883]
771 ; 1 ; 19 ; 1 ; [0.51022991433304965] ; [0.1771422258612966]
771 ; 1 ; 19 ; 2 ; [1.2687837896588763] ; [0.36872940720131209]
771 ; 1 ; 19 ; 5 ; [0.59687474529362106] ; [1.3833139843290072]
771 ; 1 ; 20 ; 0 ; [0.067545803563781634] ; [0.0062101054518159133]
771 ; 1 ; 20 ; 1 ; [0.68676110575407723] ; [0.029351845444700604]
771 ; 1 ; 20 ; 2 ; [0.30951820307065775] ; [0.09662904962473845]
771 ; 1 ; 21 ; 1 ; [0.26924838706631088] ; [0.37256219839259519]
771 ; 1 ; 21 ; 2 ; [0.0046197306006684176] ; [1.2640360884916695]
771 ; 1 ; 22 ; 0 ; [0.029001514537751027] ; [0.38475170873589093]
771 ; 1 ; 23 ; 0 ; [0.24659805846241153] ; [0.016167607719082693]
771 ; 1 ; 24 ; 0 ; [0.13692751548628371] ; [0.14094575786921204]
771 ; 1 ; 25 ; 0 ; [0.70274323982809028] ; [0.60134092761298874]
771 ; 1 ; 25 ; 3 ; [0.45694216897340578] ; [2.4993607314641997]
771 ; 1 ; 25 ; 7 ; [2.4748704154718499] ; [0.89149697050892807]
771 ; 1 ; 25 ; 8 ; [1.3719343581579924] ; [0.94172155899247623]
771 ; 1 ; 25 ; 9 ; [0.011671433163238373] ; [1.192789259173402]
771 ; 1 ; 25 ; 11 ; [2.0750620797618011] ; [0.64762119308631472]
771 ; 1 ; 26 ; 0 ; [1.0890816708297304] ; [1.9008298803443584]
771 ; 1 ; 27 ; 0 ; [1.4503990672331311] ; [0.40462117362616162]
771 ; 1 ; 27 ; 1 ; [1.1030299362745053] ; [1.9271229020059557]
771 ; 1 ; 27 ; 2 ; [2.0588413269019763] ; [3.8871485098434126]
771 ; 1 ; 29 ; 0 ; [0.3778137146412166] ; [5.9451933283213281]
771 ; 1 ; 29 ; 1 ; [4.6442782609536319] ; [1.9393998203384137]
771 ; 1 ; 29 ; 2 ; [0.03193570769341425] ; [0.37285483129933944]
771 ; 1 ; 29 ; 4 ; [1.6576038885930522] ; [1.6334178645364203]
771 ; 1 ; 29 ; 5 ; [0.88443223951372918] ; [4.9876931667013249]
771 ; 1 ; 29 ; 6 ; [2.0937504017422945] ; [1.4866368756229114]
771 ; 1 ; 29 ; 7 ; [1.7774047589624122] ; [3.0366502073488819]
771 ; 1 ; 29 ; 8 ; [0.80237917647227286] ; [0.96688514440850959]
771 ; 1 ; 29 ; 9 ; [0.78263259747116076] ; [1.0004196834743797]
771 ; 1 ; 29 ; 10 ; [1.8475671543278249] ; [-0.10226063955944584]
771 ; 1 ; 29 ; 11 ; [2.2875830249767275] ; [2.7142885474377123]
771 ; 1 ; 29 ; 12 ; [0.21192697512389214] ; [1.2152874660358721]
771 ; 1 ; 29 ; 16 ; [0.057154432102724938] ; [0.29883747238299824]
771 ; 1 ; 29 ; 17 ; [0.033314456856938096] ; [1.6680163100553995]
771 ; 1 ; 29 ; 18 ; [0.87507687930709221] ; [4.1891399095695911]
771 ; 1 ; 30 ; 0 ; [3.4033842713290245] ; [1.3650761586617481]
771 ; 1 ; 30 ; 1 ; [1.5470218747314954] ; [2.9327554136166856]
771 ; 1 ; 30 ; 2 ; [1.5218181922394101] ; [1.7328347549645247]
771 ; 1 ; 30 ; 3 ; [2.1009643546553849] ; [2.3682774283702597]
771 ; 1 ; 30 ; 4 ; [3.1236254820377645] ; [-0.15838535884873062]
771 ; 1 ; 30 ; 8 ; [2.6410860842967487] ; [1.5783380873392998]
771 ; 1 ; 30 ; 9 ; [1.4353048053621906] ; [2.1442388308933169]
771 ; 1 ; 32 ; 0 ; [2.7698933057014909] ; [1.1528525938539929]
771 ; 1 ; 32 ; 1 ; [1.9937735392484579] ; [1.6303598162042265]
771 ; 1 ; 32 ; 2 ; [0.00777166032223042] ; [0.075651316826736426]
771 ; 1 ; 32 ; 3 ; [0.64518929827389504] ; [2.212013385917142]
771 ; 1 ; 32 ; 4 ; [1.6440003345252499] ; [1.0526379646010218]
771 ; 1 ; 32 ; 6 ; [0.04025714804755328] ; [1.9880090772079437]
771 ; 1 ; 33 ; 0 ; [1.2938103640880574] ; [0.0075710217077829987]
771 ; 1 ; 34 ; 0 ; [0.46193653349840108, 0.13144406183089921] ; [0.64576668640495183, 0.50451136124091212]
771 ; 1 ; 34 ; 1 ; [-0.043041038698836437, 1.0771809175735063] ; [-0.028619765930272552, -0.090055151325612356]
771 ; 1 ; 35 ; 0 ; [0.31986777883345396] ; [0.49243873331967664]
771 ; 1 ; 35 ; 1 ; [2.7878867965788272] ; [1.5815599674707257]
771 ; 1 ; 36 ; 0 ; [0.96084022583093776] ; [0.63532737832725417]
771 ; 1 ; 36 ; 1 ; [0.039126441962256273] ; [0.8615902665333125]
771 ; 1 ; 36 ; 4 ; [0.40254659080725236] ; [0.11013197700586078]
771 ; 1 ; 36 ; 5 ; [0.69016391984240821] ; [1.0394046395195071]
771 ; 1 ; 36 ; 6 ; [0.40979440513043319] ; [0.45218114176673357]
771 ; 1 ; 37 ; 0 ; [2.9183022755888812, 1.5052864240258828] ; [1.0432724756557448, 7.2326785047296456]
771 ; 1 ; 37 ; 1 ; [0.45693778985077987] ; [2.6084298806611228]
771 ; 1 ; 37 ; 2 ; [2.6209432346954054] ; [0.41327159876811626]
771 ; 1 ; 37 ; 4 ; [2.2079646656714695, 1.8803219264111921] ; [1.4225043989209547, 2.4755942619474038]
771 ; 1 ; 37 ; 5 ; [0.71952784793221891] ; [2.1223258715258084]
771 ; 1 ; 37 ; 6 ; [4.2415308965075509] ; [0.99559740458529489]
771 ; 1 ; 37 ; 7 ; [0.63676701639897459] ; [1.1510019464870545]
771 ; 1 ; 37 ; 8 ; [0.99225792961765058] ; [0.66226572459997912]
771 ; 1 ; 37 ; 9 ; [3.6406003013915424] ; [4.830327721473636]
771 ; 1 ; 37 ; 10 ; [1.9709262768633171] ; [4.5604496402861336]
771 ; 1 ; 37 ; 13 ; [0.42872157523587384] ; [0.4929096846333158]
