# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
771 ; 15 ; 0 ; 0 ; [1.8055710115632964] ; [0.66967131724661622]
771 ; 15 ; 0 ; 1 ; [1.4241784108026105] ; [0.47702818367652344]
771 ; 15 ; 0 ; 2 ; [1.3002593554409159] ; [0.020747307648218718]
771 ; 15 ; 0 ; 4 ; [4.576345939732561] ; [1.5244638417186018]
771 ; 15 ; 4 ; 0 ; [1.7009988399331113] ; [-0.014572624419170571]
771 ; 15 ; 5 ; 0 ; [0.2780986943845733] ; [0.07478208123274413]
771 ; 15 ; 5 ; 1 ; [0.60830073931672746] ; [1.2800960629973621]
771 ; 15 ; 5 ; 2 ; [8.3143387958415591] ; [1.7412382334159144]
771 ; 15 ; 5 ; 4 ; [1.0622828891587479] ; [1.7323143284612943]
771 ; 15 ; 5 ; 5 ; [0.85448367610485887] ; [1.8607186923170391]
771 ; 15 ; 6 ; 5 ; [0.93744220481484608] ; [1.4475216775752429]
771 ; 15 ; 7 ; 0 ; [0.161093342092723] ; [0.039166270025508078]
771 ; 15 ; 10 ; 0 ; [0.029051307160748479, -0.0161006162915492] ; [0.32452532049486249, 0.086521646565883195]
771 ; 15 ; 11 ; 0 ; [0.089037433268681077] ; [0.012153485372243733]
771 ; 15 ; 11 ; 1 ; [0.36150229398013639] ; [0.078031730227923243]
771 ; 15 ; 11 ; 2 ; [0.32594172099176966] ; [-0.045300992648530082]
771 ; 15 ; 11 ; 17 ; [0.095214662616876944] ; [-0.030070464734421154]
771 ; 15 ; 12 ; 0 ; [0.34855498786965822] ; [0.1803225365836898]
771 ; 15 ; 12 ; 2 ; [0.036567638564581201] ; [0.46341063451106956]
771 ; 15 ; 13 ; 1 ; [0.11151217410319855] ; [-0.025979447238696086]
771 ; 15 ; 13 ; 4 ; [0.15105662858357521] ; [0.87041480086277578]
771 ; 15 ; 14 ; 0 ; [0.18202195390291415] ; [0.26734678619888419]
771 ; 15 ; 14 ; 2 ; [0.29478798293179698] ; [0.37913726390616631]
771 ; 15 ; 14 ; 3 ; [0.72400495854207092] ; [1.7873139178693325]
771 ; 15 ; 14 ; 4 ; [0.0028599996522723505] ; [4.7065202233990808]
771 ; 15 ; 18 ; 0 ; [0.30968793953488605] ; [0.15863080790848871]
771 ; 15 ; 18 ; 1 ; [0.49289250751416847] ; [-0.0015380136114199639]
