# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
771 ; 12 ; 0 ; 0 ; [0.41784948896784302] ; [0.24942135381577288]
771 ; 12 ; 1 ; 0 ; [0.421810405635062] ; [0.6138891304158004]
771 ; 12 ; 4 ; 1 ; [0.46450338738354496] ; [-0.02136071504719652]
771 ; 12 ; 5 ; 0 ; [0.33455891926902009] ; [0.057932398987604695]
771 ; 12 ; 5 ; 1 ; [0.066686394829494372] ; [-0.060510798132891744]
771 ; 12 ; 8 ; 0 ; [3.8969023912405309] ; [1.8520539207308706]
771 ; 12 ; 8 ; 4 ; [-0.14716893089204741] ; [1.2962276843437499]
771 ; 12 ; 9 ; 0 ; [0.71303136867745531] ; [1.1825103974005713]
771 ; 12 ; 9 ; 1 ; [2.6454723991090368] ; [2.805618224868315]
771 ; 12 ; 9 ; 3 ; [1.4021889229627453] ; [2.2467088568693798]
771 ; 12 ; 9 ; 9 ; [1.8294575492572169] ; [1.7759513779997593]
771 ; 12 ; 9 ; 10 ; [2.5473035058403748] ; [2.1288221231263269]
771 ; 12 ; 9 ; 11 ; [1.4479990401702287] ; [2.9067143675609612]
771 ; 12 ; 9 ; 14 ; [1.4224869584760644] ; [1.7544588402463865]
771 ; 12 ; 10 ; 4 ; [0.40124621275898714] ; [-0.17223988728683789]
771 ; 12 ; 11 ; 1 ; [0.1426413291032109] ; [2.1503247337005349]
771 ; 12 ; 11 ; 2 ; [0.0021982694621578876] ; [1.1575435987938558]
771 ; 12 ; 12 ; 0 ; [0.26560876757633367] ; [0.056084223510115036]
771 ; 12 ; 12 ; 1 ; [-0.041593686791434208] ; [0.01163621623796641]
771 ; 12 ; 12 ; 2 ; [0.011005244247293645] ; [0.22489529737795741]
771 ; 12 ; 13 ; 0 ; [0.35384697521370245, 0.15202239776590332] ; [0.2209435976085504, 0.7734178187008337]
771 ; 12 ; 13 ; 1 ; [1.5481056308794374] ; [-0.0030013694424603954]
771 ; 12 ; 13 ; 2 ; [0.093902997394072513] ; [0.14250887682092478]
771 ; 12 ; 15 ; 0 ; [0.070538860934901484] ; [0.14229658463487335]
771 ; 12 ; 16 ; 0 ; [0.019991825739702117] ; [0.13495988687454197]
771 ; 12 ; 17 ; 0 ; [0.36448707072292097] ; [0.3632204925505908]
771 ; 12 ; 17 ; 9 ; [2.5237025700724622] ; [0.12055934061303385]
771 ; 12 ; 18 ; 0 ; [-0.051181526103529128] ; [0.15405693645424401]
771 ; 12 ; 18 ; 1 ; [1.734809219547863] ; [0.069413513969721036]
771 ; 12 ; 18 ; 2 ; [0.5193007064380083] ; [0.11273960013644975]
771 ; 12 ; 19 ; 0 ; [0.99823255390316468] ; [0.19394920207247063]
771 ; 12 ; 19 ; 1 ; [0.32821731554387767] ; [1.0120392541654346]
771 ; 12 ; 19 ; 2 ; [0.15513460991906647] ; [0.20705484889611031]
771 ; 12 ; 19 ; 3 ; [1.4653412276214084] ; [0.34581386070402853]
771 ; 12 ; 19 ; 4 ; [0.78531781402084067] ; [1.3073767947715333]
771 ; 12 ; 19 ; 9 ; [0.1324919828750141] ; [0.11104476599006154]
771 ; 12 ; 19 ; 15 ; [0.80611878169926632] ; [1.103523682759445]
771 ; 12 ; 21 ; 0 ; [0.47662887342864635] ; [0.10039464078258771]
771 ; 12 ; 21 ; 1 ; [0.75884807020454959] ; [0.16719130508740263]
771 ; 12 ; 21 ; 2 ; [0.84976772720773464] ; [-0.04298448036113283]
771 ; 12 ; 21 ; 3 ; [-0.068111218963020206] ; [1.0384444650619096]
771 ; 12 ; 21 ; 4 ; [0.020007219948103065] ; [0.78142237504443712]
771 ; 12 ; 23 ; 0 ; [0.39095167800279507] ; [1.557389430847143]
771 ; 12 ; 23 ; 1 ; [0.58612034913099909] ; [0.038811706888307082]
771 ; 12 ; 23 ; 3 ; [0.92979428028067646] ; [1.3941359002673936]
771 ; 12 ; 24 ; 0 ; [0.8264846015480295] ; [0.33797793273811638]
771 ; 12 ; 24 ; 1 ; [2.938965477576104] ; [0.3434675915710721]
771 ; 12 ; 24 ; 2 ; [1.5342388206389628] ; [0.13661990784365635]
771 ; 12 ; 25 ; 0 ; [0.37105049817934199] ; [3.2570376702529598]
771 ; 12 ; 25 ; 1 ; [0.49451232643865523] ; [1.8295151876291473]
771 ; 12 ; 25 ; 2 ; [0.64684375512791437] ; [1.442127753432914]
