# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 29 ; 0 ; 0 ; [0.18997138175339814] ; [0.16610483009305763]
998 ; 29 ; 0 ; 3 ; [0.6927765393377685] ; [0.3605891296664247]
998 ; 29 ; 0 ; 4 ; [0.8647787870353052] ; [0.87115590442888857]
998 ; 29 ; 0 ; 9 ; [0.28256934911880649] ; [1.3618412767874437]
998 ; 29 ; 0 ; 13 ; [1.354651241446879] ; [1.5341187721885727]
998 ; 29 ; 0 ; 16 ; [1.2143170643150865] ; [0.93250208006270496]
998 ; 29 ; 1 ; 0 ; [0.56585751967671805] ; [0.094071744507080862]
998 ; 29 ; 1 ; 2 ; [1.450308483517921] ; [0.60318339929449449]
998 ; 29 ; 1 ; 4 ; [0.051014416971654174] ; [0.45142056252329393]
998 ; 29 ; 1 ; 5 ; [0.46121223527227939] ; [1.7446524298337611]
998 ; 29 ; 1 ; 6 ; [1.6067113187269912] ; [0.18097361952472557]
998 ; 29 ; 1 ; 8 ; [0.66704576258586956] ; [0.6395076662751803]
998 ; 29 ; 1 ; 13 ; [0.34895301845016252] ; [0.13971022203235706]
998 ; 29 ; 1 ; 14 ; [2.1833166933079253] ; [0.33522333758714606]
998 ; 29 ; 1 ; 22 ; [0.12200801507014319] ; [0.3774202218643391]
998 ; 29 ; 2 ; 0 ; [0.042762732592547398, 0.14401521454680263] ; [0.20864508299614132, 0.4320547729288699]
998 ; 29 ; 3 ; 0 ; [0.7715029569994859] ; [0.10287942286368817]
998 ; 29 ; 3 ; 1 ; [0.74407736177616646] ; [0.10277237537027696]
998 ; 29 ; 3 ; 2 ; [0.5209812903150508] ; [0.2544770215585942]
998 ; 29 ; 4 ; 5 ; [0.29394296602937769] ; [1.3145490139146525]
998 ; 29 ; 4 ; 23 ; [0.14196461193600182] ; [1.5546010307701703]
998 ; 29 ; 4 ; 31 ; [1.5314601646224377] ; [1.6987718014124278]
998 ; 29 ; 5 ; 0 ; [0.056519942320560526, 0.073268466036307975, 0.063202370790584425] ; [0.16342145398362598, 0.1492993021881793, 0.1200349519992269]
998 ; 29 ; 6 ; 0 ; [1.1763789882073885] ; [0.37663233261176454]
998 ; 29 ; 6 ; 6 ; [0.90731505820480451] ; [0.22932649695892734]
998 ; 29 ; 6 ; 8 ; [0.98837987372685865] ; [1.1061468058939781]
998 ; 29 ; 6 ; 10 ; [1.0529120170446751] ; [0.87964391723711155]
998 ; 29 ; 6 ; 15 ; [1.1884467448172082] ; [1.3876265476344491]
998 ; 29 ; 6 ; 20 ; [1.0989266310909169] ; [0.34972577743634214]
998 ; 29 ; 6 ; 35 ; [0.85964596831317142] ; [0.46936706530107947]
998 ; 29 ; 7 ; 2 ; [0.57963787491650842] ; [0.082913270530930505]
998 ; 29 ; 7 ; 5 ; [0.20326768138406986, 0.18222706570807409, 0.32333583725592752] ; [0.11715868913853529, 0.26757383690126602, 0.1965065892313283]
998 ; 29 ; 8 ; 0 ; [-0.0045565894585406471, 0.0071344555420058174, 0.058894203641595894] ; [0.21980197097151752, 0.051542056726015452, 0.12907144687831748]
998 ; 29 ; 9 ; 1 ; [0.26628421184750101] ; [0.55495181023784645]
998 ; 29 ; 9 ; 2 ; [0.40603799492688025] ; [0.41541997674060255]
998 ; 29 ; 9 ; 3 ; [2.6654101379900168] ; [0.70488177262400953]
998 ; 29 ; 9 ; 5 ; [0.36391143018253852] ; [1.5546824807966719]
998 ; 29 ; 9 ; 8 ; [0.13085546246120425] ; [0.53649155413521055]
998 ; 29 ; 9 ; 10 ; [0.52583628745720667] ; [1.3481015279262532]
998 ; 29 ; 9 ; 11 ; [2.175150087761577] ; [1.4860303220234914]
998 ; 29 ; 9 ; 12 ; [1.1097008914680397] ; [2.616169182025573]
998 ; 29 ; 9 ; 13 ; [1.3618060789468982] ; [1.5920957058890386]
998 ; 29 ; 9 ; 31 ; [0.12577535813955754] ; [1.6302825708954274]
998 ; 29 ; 9 ; 33 ; [4.4062661149665638] ; [0.95054251125044742]
998 ; 29 ; 10 ; 4 ; [0.059652388191214573, 0.30758701265747024] ; [0.033807098828603131, 0.49981608690535445]
998 ; 29 ; 11 ; 0 ; [0.024679819165789419, 0.0095724464506342262, 0.30011290854726974] ; [0.17232816478782376, 0.10370117379923136, 0.12989907113086646]
998 ; 29 ; 12 ; 0 ; [0.03333541808740452, 0.22825335763142762, 0.25094125202062234, 0.46848473417920455] ; [0.13594659086717856, 0.09651514895782809, 0.19939125590309198, 0.13646059422018261]
998 ; 29 ; 12 ; 6 ; [0.86468907244786364] ; [0.033613022040091534]
998 ; 29 ; 13 ; 1 ; [0.044797358621700034, 0.04692142207572772, 0.18984972923455387, 0.026329803755251895] ; [0.11004904655730798, 0.13589605061550195, 0.089848819988355769, 0.095308147533123236]
998 ; 29 ; 14 ; 11 ; [0.14208529553922938] ; [0.11162267573281552]
998 ; 29 ; 15 ; 0 ; [0.091734228906032722] ; [0.12012821739354208]
998 ; 29 ; 15 ; 2 ; [0.3760765314916536] ; [0.52190127858946]
998 ; 29 ; 15 ; 3 ; [0.18310268520895634] ; [0.12043899925567193]
998 ; 29 ; 15 ; 10 ; [2.0385107046133122] ; [0.53640311354473491]
998 ; 29 ; 16 ; 0 ; [0.21636721695459701, 0.067410979082088096] ; [0.23934985724090468, 0.14053646126362263]
998 ; 29 ; 17 ; 0 ; [0.0043687200403096137, 0.47333694051336916] ; [0.16539756553021034, 0.15604709030086772]
998 ; 29 ; 17 ; 4 ; [0.88111514888527753] ; [0.90016756504334383]
998 ; 29 ; 17 ; 5 ; [0.15754311468590662] ; [0.8214555803288992]
998 ; 29 ; 17 ; 7 ; [0.057076986936603041] ; [0.87423458753666083]
998 ; 29 ; 18 ; 0 ; [0.26682876896234653] ; [0.3979081410678415]
998 ; 29 ; 18 ; 11 ; [0.40388336050589874] ; [0.21330594252952681]
998 ; 29 ; 20 ; 3 ; [0.95819014651044299] ; [1.1775756062538678]
998 ; 29 ; 20 ; 4 ; [1.3502840269707777] ; [1.3557503936121635]
998 ; 29 ; 20 ; 5 ; [1.6866056071113016] ; [1.6706227596869454]
998 ; 29 ; 20 ; 11 ; [0.65108319565061457] ; [1.8495889239567656]
998 ; 29 ; 20 ; 19 ; [17.256544372610676] ; [1.0403283317664791]
998 ; 29 ; 20 ; 35 ; [2.4715093510659041] ; [1.1223678408345412]
998 ; 29 ; 20 ; 36 ; [0.57652122762561109] ; [0.93404537503448803]
998 ; 29 ; 20 ; 38 ; [0.058426674554813755] ; [1.0277519111790296]
998 ; 29 ; 21 ; 0 ; [0.85326746044892032] ; [0.097311190935972597]
998 ; 29 ; 21 ; 2 ; [1.2243619809720667] ; [0.98816092687573831]
998 ; 29 ; 21 ; 3 ; [0.5829983505252968] ; [1.5745117430612598]
998 ; 29 ; 21 ; 19 ; [0.06891406243492991] ; [2.0967137170754646]
998 ; 29 ; 21 ; 20 ; [0.20784630112560845] ; [0.054614628797223633]
998 ; 29 ; 21 ; 27 ; [0.081471187086326557] ; [1.22705718166499]
998 ; 29 ; 22 ; 0 ; [0.92068701186986723, 0.041541174416382998, 0.082848011258598669] ; [0.1646690849426222, 0.095784004166469705, 0.074544106982949304]
998 ; 29 ; 23 ; 1 ; [0.14348923302432401, 0.1339260191758169] ; [0.081682080906931548, -0.0092989803268143968]
998 ; 29 ; 24 ; 14 ; [2.4081462436156995] ; [1.4708272331079679]
998 ; 29 ; 25 ; 0 ; [0.06597502392197864, 0.015049849794004882, 0.63738285706860109] ; [0.21102876724384978, 0.16230393037652296, 0.31650108240359559]
998 ; 29 ; 25 ; 1 ; [0.060849556998120453] ; [0.21409798975451855]
998 ; 29 ; 26 ; 1 ; [2.3713508098471698] ; [1.7438028939361905]
998 ; 29 ; 26 ; 2 ; [1.9620658688697905] ; [1.9769275612764561]
998 ; 29 ; 26 ; 3 ; [2.0074978681209905] ; [1.4711553120906296]
998 ; 29 ; 26 ; 4 ; [1.9354511448806773] ; [2.266482965277727]
998 ; 29 ; 26 ; 6 ; [2.0491234065985671] ; [1.7164703030145041]
998 ; 29 ; 26 ; 8 ; [1.7140739320717717] ; [1.0579426694110963]
998 ; 29 ; 26 ; 9 ; [1.8629756473579979] ; [1.7699478165472764]
998 ; 29 ; 26 ; 12 ; [1.0487507490501446] ; [2.0141235813898697]
998 ; 29 ; 26 ; 13 ; [2.5566143470807488] ; [1.3401093225410767]
998 ; 29 ; 26 ; 14 ; [1.8169268961915606] ; [1.7812026702258719]
998 ; 29 ; 26 ; 15 ; [1.6412256256958304] ; [1.7622178669577941]
998 ; 29 ; 26 ; 16 ; [0.41025279514730439] ; [1.9037324872704591]
998 ; 29 ; 26 ; 19 ; [2.0121857819985571] ; [1.3277029446231627]
998 ; 29 ; 26 ; 20 ; [1.5936568412084859] ; [1.8353123641284899]
998 ; 29 ; 26 ; 21 ; [1.8482379497417654] ; [2.0371185955741753]
998 ; 29 ; 26 ; 22 ; [2.2728517194974618] ; [1.754483048839574]
998 ; 29 ; 26 ; 24 ; [1.7571309958538501] ; [1.7892681858924917]
998 ; 29 ; 26 ; 25 ; [2.1238713704812686] ; [1.6896847402245703]
998 ; 29 ; 26 ; 26 ; [2.1945456132158498] ; [1.8946607460580969]
998 ; 29 ; 26 ; 27 ; [1.2873300702900903] ; [1.8538759751121783]
998 ; 29 ; 26 ; 28 ; [1.8224109459261653] ; [1.7930745685395655]
998 ; 29 ; 26 ; 30 ; [1.5793641088125201] ; [1.7832435326981715]
998 ; 29 ; 26 ; 33 ; [0.90950710034637028] ; [1.7733863006596431]
998 ; 29 ; 26 ; 34 ; [2.3472336216288237] ; [1.5380111309320494]
998 ; 29 ; 26 ; 35 ; [1.7489685160113084] ; [2.0066653177176166]
998 ; 29 ; 26 ; 36 ; [1.9837424654075668] ; [1.6674934940771007]
998 ; 29 ; 26 ; 37 ; [2.247417043001859] ; [2.271885766589977]
998 ; 29 ; 26 ; 38 ; [1.7932069053192541] ; [4.1284729315425137]
998 ; 29 ; 26 ; 40 ; [1.348553372695962] ; [1.5532897354935236]
998 ; 29 ; 26 ; 41 ; [1.7806539145770715] ; [1.7945954631131744]
