# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 82 ; 0 ; 0 ; [0.37475560792285828] ; [0.38592378206700723]
998 ; 82 ; 0 ; 6 ; [0.45182040954194463] ; [0.86761805105715328]
998 ; 82 ; 0 ; 9 ; [0.24054176340501274] ; [0.63034107914874926]
998 ; 82 ; 0 ; 18 ; [0.37648191165275846] ; [1.1560824245911403]
998 ; 82 ; 0 ; 21 ; [6.7679818872953197] ; [0.091315141575013845]
998 ; 82 ; 0 ; 37 ; [0.50040686406583657] ; [0.43120082182724512]
998 ; 82 ; 2 ; 1 ; [0.94788246707238499] ; [2.450335097531553]
998 ; 82 ; 2 ; 2 ; [0.55443219509565944] ; [0.97879170303144514]
998 ; 82 ; 2 ; 7 ; [0.16714139921887119] ; [1.9187128931860349]
998 ; 82 ; 2 ; 8 ; [0.15053203087099346] ; [2.5615934611740823]
998 ; 82 ; 2 ; 12 ; [0.8722802485334602] ; [0.9907533063979872]
998 ; 82 ; 3 ; 0 ; [0.54771406530470035] ; [0.28394500613321705]
998 ; 82 ; 3 ; 1 ; [0.30864115170032136] ; [0.87904725384883486]
998 ; 82 ; 3 ; 2 ; [0.03447194303075609] ; [0.34650938995761055]
998 ; 82 ; 3 ; 24 ; [0.017244598102863318] ; [0.54835686999298638]
998 ; 82 ; 4 ; 0 ; [0.40155297802173923, 0.11063319390285352, 0.082566971833394273] ; [0.41075487653988901, 0.6302541686335924, 0.16633991054900754]
998 ; 82 ; 4 ; 1 ; [0.31735433174128164] ; [-0.019759189113334529]
998 ; 82 ; 5 ; 0 ; [0.087020998288736426] ; [0.7309299014591748]
998 ; 82 ; 6 ; 0 ; [0.25295246676839295] ; [0.05290140434388179]
998 ; 82 ; 7 ; 0 ; [0.036125624536326194, 0.13230290553771679, 0.090987211725360451] ; [0.2141070319817803, 0.11072098909920737, 0.092421309033302104]
998 ; 82 ; 8 ; 0 ; [0.19242004142523728, 0.064188543465309181] ; [0.4093899507933465, 0.16528948561718534]
998 ; 82 ; 8 ; 1 ; [0.021381605788558355, 0.28554022446900601] ; [0.64342935032127968, 0.20844249949002125]
998 ; 82 ; 8 ; 2 ; [0.049752283568175959, 0.37966084105065556] ; [0.65163801262793741, 0.21327201268406185]
998 ; 82 ; 9 ; 0 ; [0.80833828826079779] ; [2.0773585438514046]
998 ; 82 ; 9 ; 1 ; [1.5047777066337424] ; [1.2208877376905225]
998 ; 82 ; 9 ; 2 ; [0.027888506359042168] ; [0.35574702682870785]
998 ; 82 ; 9 ; 4 ; [0.46799550381757182] ; [1.248124800909469]
998 ; 82 ; 10 ; 1 ; [3.2552744134629163] ; [0.10001479157299932]
