# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
998 ; 84 ; 0 ; 0 ; [0.19534640467486605] ; [0.57008918234237105]
998 ; 84 ; 0 ; 2 ; [0.14131188521124527] ; [0.23134491278776811]
998 ; 84 ; 0 ; 3 ; [0.4330098906012404] ; [0.05798697834604196]
998 ; 84 ; 0 ; 4 ; [0.13582876343297906] ; [0.36443115338681914]
998 ; 84 ; 0 ; 7 ; [0.76200645536631362] ; [0.38081548063454357]
998 ; 84 ; 1 ; 0 ; [1.2056211838935948] ; [0.41598044133408579]
998 ; 84 ; 1 ; 4 ; [0.0013029060829735483] ; [-0.054531907765685027]
998 ; 84 ; 2 ; 1 ; [1.0586608106387869] ; [0.56874221473494313]
998 ; 84 ; 2 ; 12 ; [0.29493984499755488] ; [0.29853538529300316]
998 ; 84 ; 3 ; 0 ; [0.55002245238468173] ; [0.27057155791296661]
998 ; 84 ; 3 ; 4 ; [0.43869587778121083] ; [0.81064996526254096]
998 ; 84 ; 3 ; 6 ; [1.8263073927141644] ; [0.39678148817416409]
998 ; 84 ; 3 ; 13 ; [0.38767043385293615] ; [0.52532083705678645]
998 ; 84 ; 4 ; 1 ; [0.80656493576630928] ; [0.038737330545303317]
998 ; 84 ; 4 ; 6 ; [0.28047218705108867] ; [0.41473560723603714]
998 ; 84 ; 4 ; 12 ; [0.14409200543879727] ; [1.0768647439847785]
998 ; 84 ; 5 ; 0 ; [0.067539142489250165, 0.12545187487294149, 0.10386020117956794] ; [0.16940082679038351, 0.12368875986894239, 0.74712345440613481]
998 ; 84 ; 5 ; 2 ; [0.201518794663434] ; [0.64038795854299757]
998 ; 84 ; 5 ; 3 ; [0.14160765134196052] ; [0.94733338082327168]
998 ; 84 ; 5 ; 4 ; [0.1131373455418386] ; [0.633566779435075]
998 ; 84 ; 6 ; 0 ; [5.1587182868369927, 1.3693813265535857] ; [0.5439262516013027, 0.22977517974856015]
998 ; 84 ; 6 ; 3 ; [0.55288941210567311] ; [0.1769254872150007]
998 ; 84 ; 6 ; 15 ; [2.4699267101760283] ; [0.091924872995214665]
998 ; 84 ; 6 ; 16 ; [1.3467139291026047] ; [0.1514070979857135]
998 ; 84 ; 7 ; 3 ; [0.16489990756167758] ; [0.043386283876541004]
998 ; 84 ; 7 ; 11 ; [0.45392320175338158] ; [0.38966806016153427]
998 ; 84 ; 8 ; 0 ; [1.193831473919224] ; [0.92841258841409902]
998 ; 84 ; 8 ; 3 ; [4.0021195411759596] ; [0.82875110166523713]
998 ; 84 ; 8 ; 4 ; [4.4228587525503489] ; [0.78523364707441878]
998 ; 84 ; 8 ; 5 ; [0.32578827735388011] ; [0.17738014647591077]
998 ; 84 ; 8 ; 6 ; [2.041403812949262] ; [1.3519524996759376]
998 ; 84 ; 8 ; 10 ; [0.93977034654588076] ; [1.707769900383421]
998 ; 84 ; 8 ; 11 ; [0.35331310888202827] ; [1.3571508431869344]
998 ; 84 ; 8 ; 12 ; [0.43147474579479361] ; [1.6949082710010359]
998 ; 84 ; 8 ; 13 ; [3.1345519556796209] ; [1.1390631426989803]
998 ; 84 ; 8 ; 14 ; [2.8681798343660501] ; [1.9695055438794014]
998 ; 84 ; 8 ; 15 ; [4.8219765258969529] ; [1.1983915286839382]
998 ; 84 ; 8 ; 20 ; [4.936579514815949] ; [3.3102019438743411]
998 ; 84 ; 8 ; 22 ; [2.7135080155563176] ; [1.8820592829152287]
998 ; 84 ; 8 ; 25 ; [0.3987595778559942] ; [2.4847150051910707]
998 ; 84 ; 8 ; 28 ; [3.8545872259962262] ; [1.356798302591147]
998 ; 84 ; 8 ; 29 ; [10.448403003143774] ; [3.1268459399768531]
998 ; 84 ; 8 ; 31 ; [7.817115089725208] ; [3.3554178602893998]
998 ; 84 ; 8 ; 33 ; [1.3796163250094098] ; [0.13718615148202629]
998 ; 84 ; 8 ; 34 ; [0.37422054465636589] ; [1.4207015004448063]
998 ; 84 ; 8 ; 35 ; [2.5209155119667899] ; [1.1060665118406487]
998 ; 84 ; 8 ; 37 ; [1.5433158169398664] ; [3.5744246692460231]
998 ; 84 ; 8 ; 39 ; [2.455443370230507] ; [0.5997280333696976]
998 ; 84 ; 8 ; 43 ; [3.9404876664124577] ; [0.83788995936072486]
998 ; 84 ; 8 ; 53 ; [1.0156046678384456] ; [0.014253708465808769]
998 ; 84 ; 8 ; 55 ; [2.0897338505206271] ; [1.6264923371749815]
998 ; 84 ; 8 ; 57 ; [4.1019099102912264] ; [1.2461869375032641]
998 ; 84 ; 8 ; 58 ; [2.0969212088800639] ; [2.2145130360235692]
998 ; 84 ; 9 ; 0 ; [0.17426312034779368, 0.17003117162117654] ; [0.39514580795922366, 0.030095170487457763]
998 ; 84 ; 9 ; 3 ; [0.078471141881505682] ; [0.05618621431608907]
998 ; 84 ; 9 ; 5 ; [0.3925618545756826] ; [0.06049889997968138]
998 ; 84 ; 10 ; 2 ; [0.77837626614363553] ; [1.1829344216445667]
998 ; 84 ; 10 ; 10 ; [0.058291282806357099] ; [3.7686721052796774]
998 ; 84 ; 10 ; 11 ; [1.3058891582833956] ; [0.98005128237617745]
998 ; 84 ; 10 ; 12 ; [1.1363249374075359] ; [1.7960536831273435]
998 ; 84 ; 10 ; 14 ; [1.7754649677571159] ; [0.4642808742963862]
998 ; 84 ; 10 ; 15 ; [1.5042863102604507] ; [0.91445218233216663]
998 ; 84 ; 10 ; 16 ; [8.3282336502584435] ; [3.2261974821367114]
998 ; 84 ; 10 ; 17 ; [0.14118459919980131] ; [1.2013133522135808]
998 ; 84 ; 10 ; 20 ; [6.9518582014511914] ; [1.7430438733800724]
998 ; 84 ; 10 ; 23 ; [0.092792524175619506] ; [0.79932886673771242]
998 ; 84 ; 10 ; 24 ; [0.088452139666938046] ; [0.54524224514276209]
998 ; 84 ; 11 ; 3 ; [0.29446007012388231] ; [0.017851521172628171]
998 ; 84 ; 12 ; 0 ; [0.011641364467398765, 0.013885987312820681, 0.19923270590612657] ; [0.458437283916594, 0.14028355194837239, 0.54589572231664474]
998 ; 84 ; 12 ; 1 ; [0.16517515086975856] ; [0.16329566758759334]
998 ; 84 ; 13 ; 6 ; [0.38261435851083359] ; [0.51536349517338453]
998 ; 84 ; 13 ; 8 ; [0.30024979975969668, 0.28123047192086209, 0.041648996473039067] ; [0.24005529088281916, 0.71448346912231575, 0.47464326973551862]
998 ; 84 ; 13 ; 9 ; [0.57432587462547235] ; [0.64741055188968588]
998 ; 84 ; 14 ; 0 ; [0.1435803624071989] ; [0.52168204712607813]
998 ; 84 ; 14 ; 1 ; [2.475106679878146] ; [0.51664664996138365]
998 ; 84 ; 14 ; 2 ; [0.18487134694446972] ; [0.28374133694528642]
998 ; 84 ; 14 ; 6 ; [0.86698050987991948] ; [0.80292879617605006]
998 ; 84 ; 14 ; 8 ; [0.67799838160498405] ; [2.126130317259094]
998 ; 84 ; 14 ; 9 ; [1.7723572857426044] ; [1.8373025017695022]
998 ; 84 ; 14 ; 13 ; [0.11174144292922232] ; [1.021444930738423]
998 ; 84 ; 14 ; 14 ; [0.47455108021756165] ; [1.9957758621648707]
998 ; 84 ; 14 ; 15 ; [1.5330318481977439] ; [1.4683823967394583]
998 ; 84 ; 14 ; 17 ; [0.28915831484024196] ; [1.4078521307332801]
998 ; 84 ; 14 ; 26 ; [3.8581858029638969] ; [1.9374247865045413]
998 ; 84 ; 14 ; 27 ; [0.65177799406785297] ; [1.3053893748471639]
998 ; 84 ; 14 ; 28 ; [1.7508458801294993] ; [0.71309743563976102]
998 ; 84 ; 14 ; 31 ; [1.9700320571047678] ; [1.7587035051402962]
998 ; 84 ; 14 ; 32 ; [4.1693620846990846] ; [1.8736806851341716]
998 ; 84 ; 15 ; 0 ; [0.070224185953093002, 0.051565650611373762, 0.048675955545563025] ; [0.27705042088844839, 0.10803224732906777, 0.20685441210602032]
998 ; 84 ; 15 ; 1 ; [0.078492883040452918] ; [0.073688906422432615]
998 ; 84 ; 16 ; 1 ; [0.42216602714733753] ; [1.3381242316800068]
998 ; 84 ; 16 ; 4 ; [0.9107764982912816] ; [0.31171006029263154]
998 ; 84 ; 16 ; 7 ; [0.30788620965863206] ; [0.65405079253765508]
