# Run ; Subrun ; Event ; Track ; Charge Ratios View 0 ; Charge Ratios View 1 #
834 ; 1 ; 0 ; 0 ; [0.8181043623284292] ; [9.5724925895822022]
834 ; 1 ; 0 ; 2 ; [0.2367292744053392] ; [2.8541360606654633]
834 ; 1 ; 0 ; 3 ; [2.5065077061082492] ; [2.0950944462699508]
834 ; 1 ; 0 ; 4 ; [1.7646077064596162] ; [6.789145759924418]
834 ; 1 ; 0 ; 5 ; [1.1059697141811451] ; [1.975790692042517]
834 ; 1 ; 0 ; 6 ; [2.3977400323681568] ; [2.3686171377357064]
834 ; 1 ; 0 ; 8 ; [3.2756786813973497] ; [2.6629410550076926]
834 ; 1 ; 0 ; 9 ; [4.3772764575286152] ; [7.3662953614037487]
834 ; 1 ; 0 ; 11 ; [0.046923136771456299] ; [6.3788777315868836]
834 ; 1 ; 0 ; 12 ; [1.3025402566478472] ; [0.34937555864596853]
834 ; 1 ; 0 ; 13 ; [1.1574433267520603] ; [1.4469715813079393]
834 ; 1 ; 0 ; 14 ; [1.6800609867685434] ; [5.3838974654639769]
834 ; 1 ; 0 ; 15 ; [2.3337061133249439] ; [6.1583741979880102]
834 ; 1 ; 0 ; 17 ; [0.005439207303408332] ; [5.5250531104335305]
834 ; 1 ; 0 ; 20 ; [0.22004817110371772] ; [3.5293142261125956]
834 ; 1 ; 0 ; 22 ; [2.5822687859011761] ; [2.9467192724822113]
834 ; 1 ; 0 ; 24 ; [0.16185499820539773] ; [0.78432523149938793]
834 ; 1 ; 1 ; 0 ; [0.036515597834262177, 0.62559985997032042, 0.39078220020229476] ; [0.25404390175897773, 0.97725634957689311, 0.51133609348043141]
834 ; 1 ; 1 ; 1 ; [0.11011414069551782] ; [0.5345087554906236]
834 ; 1 ; 2 ; 0 ; [0.90706928531072051, 0.1518308996931661] ; [0.16057173854052528, 0.028421073288365645]
834 ; 1 ; 2 ; 1 ; [0.78372398951932842] ; [0.29866509773420141]
834 ; 1 ; 2 ; 2 ; [0.16315460346453001] ; [0.147739922036944]
834 ; 1 ; 2 ; 3 ; [1.9069459985573463] ; [0.27494538919541955]
834 ; 1 ; 2 ; 4 ; [0.44365041178409431] ; [0.19086418055900756]
834 ; 1 ; 2 ; 7 ; [1.4099523698884406] ; [-0.057874291532815321]
834 ; 1 ; 2 ; 13 ; [0.95360798930705482] ; [0.32393393167795043]
834 ; 1 ; 3 ; 0 ; [0.51882130432885021] ; [0.62584235134752497]
834 ; 1 ; 4 ; 3 ; [2.5577303550118593] ; [-0.032820841835389122]
834 ; 1 ; 5 ; 1 ; [0.18359924023075369] ; [0.36008277967651398]
834 ; 1 ; 5 ; 2 ; [0.410000447509003] ; [0.4710258829490474]
834 ; 1 ; 5 ; 5 ; [0.81678668795112552] ; [0.088160456698556502]
834 ; 1 ; 6 ; 0 ; [0.24794520768667339] ; [0.050210027864822759]
834 ; 1 ; 6 ; 1 ; [0.24898845132586872] ; [0.43901016227778134]
834 ; 1 ; 6 ; 6 ; [0.26349969934709694] ; [2.8742707721538663]
834 ; 1 ; 7 ; 0 ; [0.11883466835071742, 0.039305478336118478, 0.047653874254096444] ; [0.43038842457316617, 0.24255998640058257, 0.28146250420206753]
834 ; 1 ; 7 ; 1 ; [0.17751402357151541] ; [0.078001965628314615]
834 ; 1 ; 7 ; 2 ; [1.8958101949344401] ; [0.28598025871437238]
834 ; 1 ; 8 ; 0 ; [0.18261380170467795] ; [0.15668955366623075]
834 ; 1 ; 9 ; 0 ; [1.1292512501985055, 0.14103228365734613] ; [0.18899976578688268, -0.0011291084207075564]
834 ; 1 ; 9 ; 1 ; [0.064383969512991468] ; [0.084895396583378885]
834 ; 1 ; 9 ; 2 ; [0.074568653363985424] ; [0.22347537137793932]
834 ; 1 ; 9 ; 3 ; [0.051121017614871082] ; [2.6149359506591301]
834 ; 1 ; 10 ; 0 ; [0.49605498227668576] ; [0.32078296726522915]
834 ; 1 ; 10 ; 2 ; [0.98227519853864598] ; [0.55840166948324832]
834 ; 1 ; 10 ; 3 ; [0.43108796832253005] ; [0.80712672360853521]
834 ; 1 ; 10 ; 4 ; [0.43651386811089782] ; [0.87154718689469002]
834 ; 1 ; 11 ; 1 ; [0.031926647720797167] ; [0.031755701979851482]
